fia_species_code,scientific_name,grain_km,fold,eligible_plots,qualifying_tree_records,positive_plots,detected_cells_ge1_positive_plot,detected_cells_ge2_positive_plots,detected_cells_ge3_positive_plots,tpa_unadj_available_fraction,obvious_variance_support_failure,positive_plots_per_detected_cell_min,positive_plots_per_detected_cell_q10,positive_plots_per_detected_cell_q25,positive_plots_per_detected_cell_median,positive_plots_per_detected_cell_q75,positive_plots_per_detected_cell_q90,positive_plots_per_detected_cell_max,positive_plots_per_detected_cell_mean
746,Populus tremuloides,50,B,57805,37042,4194,579,426,337,1.0,0,1,1.0,1.0,3.0,8.0,19.200000000000045,48,7.243523316062176
746,Populus tremuloides,75,A,57920,36297,4127,346,270,229,1.0,0,1,1.0,2.0,5.0,12.0,30.5,123,11.927745664739884
746,Populus tremuloides,75,B,57805,37042,4194,352,271,231,1.0,0,1,1.0,2.0,5.0,12.25,28.0,102,11.914772727272727
747,Populus balsamifera ssp. trichocarpa,25,A,57920,348,113,96,16,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.1770833333333333
747,Populus balsamifera ssp. trichocarpa,25,B,57805,280,93,83,10,0,1.0,0,1,1.0,1.0,1.0,1.0,2.0,2,1.1204819277108433
747,Populus balsamifera ssp. trichocarpa,50,A,57920,348,113,69,25,9,1.0,0,1,1.0,1.0,1.0,2.0,3.0,7,1.6376811594202898
747,Populus balsamifera ssp. trichocarpa,50,B,57805,280,93,68,19,6,1.0,0,1,1.0,1.0,1.0,2.0,2.0,3,1.3676470588235294
747,Populus balsamifera ssp. trichocarpa,75,A,57920,348,113,51,23,12,1.0,0,1,1.0,1.0,1.0,2.0,5.0,9,2.215686274509804
747,Populus balsamifera ssp. trichocarpa,75,B,57805,280,93,52,23,12,1.0,0,1,1.0,1.0,1.0,2.0,3.0,6,1.7884615384615385
748,Populus fremontii,25,A,57920,90,14,14,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
748,Populus fremontii,25,B,57805,66,11,11,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
748,Populus fremontii,50,A,57920,90,14,14,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
748,Populus fremontii,50,B,57805,66,11,11,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
748,Populus fremontii,75,A,57920,90,14,14,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
748,Populus fremontii,75,B,57805,66,11,11,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
749,Populus angustifolia,25,A,57920,158,32,31,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.032258064516129
749,Populus angustifolia,25,B,57805,67,15,15,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
749,Populus angustifolia,50,A,57920,158,32,28,3,1,1.0,0,1,1.0,1.0,1.0,1.0,1.3000000000000007,3,1.1428571428571428
749,Populus angustifolia,50,B,57805,67,15,15,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
749,Populus angustifolia,75,A,57920,158,32,27,4,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.1851851851851851
749,Populus angustifolia,75,B,57805,67,15,14,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0714285714285714
752,Populus alba,25,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
752,Populus alba,25,B,57805,3,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
752,Populus alba,50,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
752,Populus alba,50,B,57805,3,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
752,Populus alba,75,A,57920,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
752,Populus alba,75,B,57805,3,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
753,Populus nigra,25,A,57920,31,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
753,Populus nigra,25,B,57805,54,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
753,Populus nigra,50,A,57920,31,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
753,Populus nigra,50,B,57805,54,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
753,Populus nigra,75,A,57920,31,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
753,Populus nigra,75,B,57805,54,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
756,Prosopis glandulosa,25,A,57920,6939,1244,574,324,178,1.0,0,1,1.0,1.0,2.0,3.0,4.0,9,2.167247386759582
756,Prosopis glandulosa,25,B,57805,6970,1245,541,321,192,1.0,0,1,1.0,1.0,2.0,3.0,4.0,8,2.301293900184843
756,Prosopis glandulosa,50,A,57920,6939,1244,239,174,146,1.0,0,1,1.0,1.0,4.0,8.0,12.0,18,5.205020920502092
756,Prosopis glandulosa,50,B,57805,6970,1245,223,174,152,1.0,0,1,1.0,2.0,4.0,8.0,12.0,24,5.582959641255606
756,Prosopis glandulosa,75,A,57920,6939,1244,135,106,87,1.0,0,1,1.0,2.0,7.0,14.5,22.0,33,9.214814814814815
756,Prosopis glandulosa,75,B,57805,6970,1245,130,105,92,1.0,0,1,1.0,2.0,6.0,14.75,24.10000000000001,38,9.576923076923077
757,Prosopis velutina,25,A,57920,724,116,72,29,11,1.0,0,1,1.0,1.0,1.0,2.0,3.0,5,1.6111111111111112
757,Prosopis velutina,25,B,57805,751,125,70,28,13,1.0,0,1,1.0,1.0,1.0,2.0,3.1000000000000014,7,1.7857142857142858
757,Prosopis velutina,50,A,57920,724,116,38,28,19,1.0,0,1,1.0,1.25,2.5,3.0,6.0,11,3.0526315789473686
757,Prosopis velutina,50,B,57805,751,125,41,22,17,1.0,0,1,1.0,1.0,2.0,4.0,6.0,16,3.048780487804878
757,Prosopis velutina,75,A,57920,724,116,24,16,11,1.0,0,1,1.0,1.0,2.0,7.75,11.7,16,4.833333333333333
757,Prosopis velutina,75,B,57805,751,125,23,17,14,1.0,0,1,1.0,1.5,3.0,8.5,14.800000000000004,21,5.434782608695652
758,Prosopis pubescens,25,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
758,Prosopis pubescens,25,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
758,Prosopis pubescens,50,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
758,Prosopis pubescens,50,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
758,Prosopis pubescens,75,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
758,Prosopis pubescens,75,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
760,Prunus spp.,25,A,57920,4,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
760,Prunus spp.,25,B,57805,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
760,Prunus spp.,50,A,57920,4,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
760,Prunus spp.,50,B,57805,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
760,Prunus spp.,75,A,57920,4,4,4,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
760,Prunus spp.,75,B,57805,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
761,Prunus pensylvanica,25,A,57920,486,202,157,33,8,1.0,0,1,1.0,1.0,1.0,1.0,2.0,5,1.286624203821656
761,Prunus pensylvanica,25,B,57805,470,221,170,39,9,1.0,0,1,1.0,1.0,1.0,1.0,2.0,4,1.3
761,Prunus pensylvanica,50,A,57920,486,202,113,43,24,1.0,0,1,1.0,1.0,1.0,2.0,3.0,8,1.7876106194690264
761,Prunus pensylvanica,50,B,57805,470,221,117,47,26,1.0,0,1,1.0,1.0,1.0,2.0,4.0,10,1.8888888888888888
761,Prunus pensylvanica,75,A,57920,486,202,79,45,28,1.0,0,1,1.0,1.0,2.0,3.0,6.0,10,2.5569620253164556
761,Prunus pensylvanica,75,B,57805,470,221,85,47,35,1.0,0,1,1.0,1.0,2.0,3.0,5.0,14,2.6
762,Prunus serotina,25,A,57920,15438,6200,2866,1559,839,1.0,0,1,1.0,1.0,2.0,3.0,4.0,24,2.1632937892533146
762,Prunus serotina,25,B,57805,15598,6188,2799,1553,792,1.0,0,1,1.0,1.0,2.0,3.0,4.0,26,2.210789567702751
762,Prunus serotina,50,A,57920,15438,6200,1106,914,772,1.0,0,1,1.0,2.0,4.0,8.0,11.0,46,5.605786618444847
762,Prunus serotina,50,B,57805,15598,6188,1097,902,754,1.0,0,1,1.0,2.0,4.0,8.0,12.0,56,5.640838650865998
762,Prunus serotina,75,A,57920,15438,6200,553,504,467,1.0,0,1,2.0,4.0,9.0,16.0,23.0,100,11.211573236889693
762,Prunus serotina,75,B,57805,15598,6188,553,499,459,1.0,0,1,2.0,4.0,9.0,16.0,24.0,120,11.189873417721518
763,Prunus virginiana,25,A,57920,47,35,35,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
763,Prunus virginiana,25,B,57805,43,29,29,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
763,Prunus virginiana,50,A,57920,47,35,29,5,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.206896551724138
763,Prunus virginiana,50,B,57805,43,29,28,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0357142857142858
763,Prunus virginiana,75,A,57920,47,35,30,4,1,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.1666666666666667
763,Prunus virginiana,75,B,57805,43,29,28,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0357142857142858
764,Prunus persica,25,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
764,Prunus persica,25,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
764,Prunus persica,50,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
764,Prunus persica,50,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
764,Prunus persica,75,A,57920,2,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
764,Prunus persica,75,B,57805,0,0,0,0,0,1.0,1,,,,,,,,
766,Prunus americana,25,A,57920,28,19,19,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
766,Prunus americana,25,B,57805,32,26,26,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
766,Prunus americana,50,A,57920,28,19,18,1,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0555555555555556
766,Prunus americana,50,B,57805,32,26,26,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
766,Prunus americana,75,A,57920,28,19,17,2,0,1.0,0,1,1.0,1.0,1.0,1.0,1.4000000000000004,2,1.1176470588235294
766,Prunus americana,75,B,57805,32,26,26,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
768,Prunus emarginata,25,A,57920,170,82,60,17,5,1.0,0,1,1.0,1.0,1.0,2.0,2.0,3,1.3666666666666667
768,Prunus emarginata,25,B,57805,207,79,61,14,4,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.2950819672131149
768,Prunus emarginata,50,A,57920,170,82,44,22,14,1.0,0,1,1.0,1.0,1.5,3.0,3.0,4,1.8636363636363635
768,Prunus emarginata,50,B,57805,207,79,43,15,9,1.0,0,1,1.0,1.0,1.0,2.0,4.0,6,1.8372093023255813
768,Prunus emarginata,75,A,57920,170,82,28,20,17,1.0,0,1,1.0,1.0,3.0,4.0,5.0,6,2.9285714285714284
768,Prunus emarginata,75,B,57805,207,79,30,18,11,1.0,0,1,1.0,1.0,2.0,3.75,5.100000000000001,8,2.6333333333333333
771,Prunus avium,25,A,57920,132,65,61,4,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0655737704918034
771,Prunus avium,25,B,57805,106,75,70,5,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,2,1.0714285714285714
771,Prunus avium,50,A,57920,132,65,51,14,0,1.0,0,1,1.0,1.0,1.0,2.0,2.0,2,1.2745098039215685
771,Prunus avium,50,B,57805,106,75,59,12,4,1.0,0,1,1.0,1.0,1.0,1.0,2.0,3,1.271186440677966
771,Prunus avium,75,A,57920,132,65,42,14,7,1.0,0,1,1.0,1.0,1.0,2.0,3.0,5,1.5476190476190477
771,Prunus avium,75,B,57805,106,75,47,18,8,1.0,0,1,1.0,1.0,1.0,2.0,3.0,5,1.5957446808510638
773,Prunus domestica,25,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
773,Prunus domestica,25,B,57805,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
773,Prunus domestica,50,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
773,Prunus domestica,50,B,57805,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
773,Prunus domestica,75,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
773,Prunus domestica,75,B,57805,2,2,2,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
801,Quercus agrifolia,25,A,57920,539,74,45,19,7,1.0,0,1,1.0,1.0,1.0,2.0,3.0,5,1.6444444444444444
801,Quercus agrifolia,25,B,57805,453,73,46,16,7,1.0,0,1,1.0,1.0,1.0,2.0,3.0,5,1.5869565217391304
801,Quercus agrifolia,50,A,57920,539,74,29,16,11,1.0,0,1,1.0,1.0,2.0,3.0,5.0,10,2.5517241379310347
801,Quercus agrifolia,50,B,57805,453,73,29,16,11,1.0,0,1,1.0,1.0,2.0,3.0,6.0,9,2.5172413793103448
801,Quercus agrifolia,75,A,57920,539,74,20,16,11,1.0,0,1,1.0,2.0,3.0,5.0,8.200000000000003,11,3.7
801,Quercus agrifolia,75,B,57805,453,73,19,14,13,1.0,0,1,1.0,1.5,4.0,6.0,7.0,8,3.8421052631578947
802,Quercus alba,25,A,57920,26839,7455,2436,1612,1124,1.0,0,1,1.0,1.0,2.0,4.0,6.0,20,3.060344827586207
802,Quercus alba,25,B,57805,25817,7267,2414,1624,1103,1.0,0,1,1.0,1.0,2.0,4.0,6.0,23,3.0103562551781278
802,Quercus alba,50,A,57920,26839,7455,888,740,651,1.0,0,1,1.0,2.0,6.0,12.25,19.0,61,8.39527027027027
802,Quercus alba,50,B,57805,25817,7267,894,732,639,1.0,0,1,1.0,2.0,6.0,12.0,18.0,55,8.128635346756152
802,Quercus alba,75,A,57920,26839,7455,456,407,368,1.0,0,1,1.0,4.0,12.0,24.0,39.0,97,16.348684210526315
802,Quercus alba,75,B,57805,25817,7267,452,406,376,1.0,0,1,1.1000000000000014,4.0,11.0,25.0,36.0,94,16.077433628318584
803,Quercus arizonica,25,A,57920,1055,158,83,34,19,1.0,0,1,1.0,1.0,1.0,2.0,4.0,7,1.9036144578313252
803,Quercus arizonica,25,B,57805,1223,184,79,41,26,1.0,0,1,1.0,1.0,2.0,3.0,4.0,11,2.329113924050633
803,Quercus arizonica,50,A,57920,1055,158,47,30,20,1.0,0,1,1.0,1.0,2.0,4.5,8.0,17,3.3617021276595747
803,Quercus arizonica,50,B,57805,1223,184,42,27,19,1.0,0,1,1.0,1.0,2.0,5.0,11.899999999999999,24,4.380952380952381
803,Quercus arizonica,75,A,57920,1055,158,30,20,18,1.0,0,1,1.0,1.0,3.0,6.0,12.200000000000003,23,5.266666666666667
803,Quercus arizonica,75,B,57805,1223,184,29,18,17,1.0,0,1,1.0,1.0,3.0,6.0,17.799999999999994,30,6.344827586206897
804,Quercus bicolor,25,A,57920,442,170,140,23,6,1.0,0,1,1.0,1.0,1.0,1.0,2.0,4,1.2142857142857142
804,Quercus bicolor,25,B,57805,357,145,130,13,2,1.0,0,1,1.0,1.0,1.0,1.0,1.1000000000000085,3,1.1153846153846154
804,Quercus bicolor,50,A,57920,442,170,113,36,15,1.0,0,1,1.0,1.0,1.0,2.0,3.0,5,1.5044247787610618
804,Quercus bicolor,50,B,57805,357,145,112,26,6,1.0,0,1,1.0,1.0,1.0,1.0,2.0,4,1.2946428571428572
804,Quercus bicolor,75,A,57920,442,170,90,40,16,1.0,0,1,1.0,1.0,1.0,2.0,3.0,8,1.8888888888888888
804,Quercus bicolor,75,B,57805,357,145,85,34,17,1.0,0,1,1.0,1.0,1.0,2.0,3.0,6,1.7058823529411764
805,Quercus chrysolepis,25,A,57920,2920,319,138,82,46,1.0,0,1,1.0,1.0,2.0,3.0,4.0,10,2.3115942028985508
805,Quercus chrysolepis,25,B,57805,2854,310,140,78,40,1.0,0,1,1.0,1.0,2.0,3.0,4.0,10,2.2142857142857144
805,Quercus chrysolepis,50,A,57920,2920,319,69,57,40,1.0,0,1,1.0,2.0,3.0,6.0,10.200000000000003,20,4.6231884057971016
805,Quercus chrysolepis,50,B,57805,2854,310,76,51,39,1.0,0,1,1.0,1.0,3.0,5.0,8.5,23,4.078947368421052
805,Quercus chrysolepis,75,A,57920,2920,319,42,33,26,1.0,0,1,1.0,2.0,5.0,9.0,18.9,38,7.595238095238095
805,Quercus chrysolepis,75,B,57805,2854,310,45,34,30,1.0,0,1,1.0,2.0,4.0,8.0,15.800000000000004,38,6.888888888888889
806,Quercus coccinea,25,A,57920,5522,2025,874,453,249,1.0,0,1,1.0,1.0,2.0,3.0,5.0,15,2.316933638443936
806,Quercus coccinea,25,B,57805,5562,2041,913,443,242,1.0,0,1,1.0,1.0,1.0,3.0,4.0,18,2.235487404162103
806,Quercus coccinea,50,A,57920,5522,2025,381,293,235,1.0,0,1,1.0,2.0,4.0,6.0,11.0,49,5.31496062992126
806,Quercus coccinea,50,B,57805,5562,2041,385,289,234,1.0,0,1,1.0,2.0,3.0,7.0,11.0,49,5.301298701298701
806,Quercus coccinea,75,A,57920,5522,2025,202,175,157,1.0,0,1,1.0,3.0,6.5,13.0,22.0,65,10.024752475247524
806,Quercus coccinea,75,B,57805,5562,2041,210,171,154,1.0,0,1,1.0,2.0,6.0,13.0,20.099999999999994,85,9.719047619047618
807,Quercus douglasii,25,A,57920,859,127,74,29,16,1.0,0,1,1.0,1.0,1.0,2.0,3.0,5,1.7162162162162162
807,Quercus douglasii,25,B,57805,869,134,75,34,13,1.0,0,1,1.0,1.0,1.0,2.0,3.0,7,1.7866666666666666
807,Quercus douglasii,50,A,57920,859,127,41,27,18,1.0,0,1,1.0,1.0,2.0,4.0,7.0,10,3.097560975609756
807,Quercus douglasii,50,B,57805,869,134,36,31,23,1.0,0,1,1.0,2.0,3.0,5.0,6.5,11,3.7222222222222223
807,Quercus douglasii,75,A,57920,859,127,27,22,18,1.0,0,1,1.0,2.0,3.0,6.0,11.400000000000002,13,4.703703703703703
807,Quercus douglasii,75,B,57805,869,134,28,22,19,1.0,0,1,1.0,2.0,4.0,7.0,9.600000000000001,12,4.785714285714286
808,Quercus sinuata var. sinuata,25,A,57920,32,13,13,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
808,Quercus sinuata var. sinuata,25,B,57805,20,11,8,3,0,1.0,0,1,1.0,1.0,1.0,2.0,2.0,2,1.375
808,Quercus sinuata var. sinuata,50,A,57920,32,13,10,3,0,1.0,0,1,1.0,1.0,1.0,1.75,2.0,2,1.3
808,Quercus sinuata var. sinuata,50,B,57805,20,11,8,3,0,1.0,0,1,1.0,1.0,1.0,2.0,2.0,2,1.375
808,Quercus sinuata var. sinuata,75,A,57920,32,13,7,3,1,1.0,0,1,1.0,1.0,1.0,2.0,3.200000000000001,5,1.8571428571428572
808,Quercus sinuata var. sinuata,75,B,57805,20,11,6,3,2,1.0,0,1,1.0,1.0,1.5,2.75,3.0,3,1.8333333333333333
809,Quercus ellipsoidalis,25,A,57920,2313,586,231,118,79,1.0,0,1,1.0,1.0,2.0,3.0,6.0,16,2.536796536796537
809,Quercus ellipsoidalis,25,B,57805,2208,610,246,121,78,1.0,0,1,1.0,1.0,1.0,3.0,5.0,15,2.4796747967479673
809,Quercus ellipsoidalis,50,A,57920,2313,586,114,77,59,1.0,0,1,1.0,1.0,3.0,7.0,13.0,32,5.140350877192983
809,Quercus ellipsoidalis,50,B,57805,2208,610,129,87,62,1.0,0,1,1.0,1.0,2.0,6.0,12.200000000000003,36,4.728682170542636
809,Quercus ellipsoidalis,75,A,57920,2313,586,74,53,43,1.0,0,1,1.0,1.0,4.0,9.75,24.700000000000003,52,7.918918918918919
809,Quercus ellipsoidalis,75,B,57805,2208,610,77,57,46,1.0,0,1,1.0,1.0,3.0,10.0,22.400000000000006,54,7.922077922077922
810,Quercus emoryi,25,A,57920,358,90,53,24,7,1.0,0,1,1.0,1.0,1.0,2.0,3.0,5,1.6981132075471699
810,Quercus emoryi,25,B,57805,454,102,53,24,15,1.0,0,1,1.0,1.0,1.0,3.0,3.0,8,1.9245283018867925
810,Quercus emoryi,50,A,57920,358,90,34,20,12,1.0,0,1,1.0,1.0,2.0,3.0,6.399999999999999,9,2.6470588235294117
810,Quercus emoryi,50,B,57805,454,102,28,18,15,1.0,0,1,1.0,1.0,3.0,4.25,6.900000000000002,18,3.642857142857143
810,Quercus emoryi,75,A,57920,358,90,23,15,12,1.0,0,1,1.0,1.0,3.0,6.5,8.8,11,3.9130434782608696
810,Quercus emoryi,75,B,57805,454,102,19,13,10,1.0,0,1,1.0,1.0,3.0,7.5,10.799999999999994,22,5.368421052631579
811,Quercus engelmannii,25,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
811,Quercus engelmannii,25,B,57805,21,6,2,2,1,1.0,0,2,2.2,2.5,3.0,3.5,3.8,4,3.0
811,Quercus engelmannii,50,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
811,Quercus engelmannii,50,B,57805,21,6,2,2,1,1.0,0,2,2.2,2.5,3.0,3.5,3.8,4,3.0
811,Quercus engelmannii,75,A,57920,0,0,0,0,0,1.0,1,,,,,,,,
811,Quercus engelmannii,75,B,57805,21,6,1,1,1,1.0,1,6,6.0,6.0,6.0,6.0,6.0,6,6.0
812,Quercus falcata,25,A,57920,5291,2468,1191,646,328,1.0,0,1,1.0,1.0,2.0,3.0,4.0,15,2.072208228379513
812,Quercus falcata,25,B,57805,5188,2471,1192,642,340,1.0,0,1,1.0,1.0,2.0,3.0,4.0,11,2.072986577181208
812,Quercus falcata,50,A,57920,5291,2468,468,379,324,1.0,0,1,1.0,2.0,4.0,8.0,11.0,22,5.273504273504273
812,Quercus falcata,50,B,57805,5188,2471,467,381,315,1.0,0,1,1.0,2.0,4.0,8.0,11.0,23,5.291220556745182
812,Quercus falcata,75,A,57920,5291,2468,243,211,192,1.0,0,1,1.0,3.0,8.0,15.5,22.0,34,10.156378600823045
812,Quercus falcata,75,B,57805,5188,2471,241,213,194,1.0,0,1,1.0,4.0,9.0,15.0,22.0,40,10.253112033195022
813,Quercus pagoda,25,A,57920,1997,997,568,249,108,1.0,0,1,1.0,1.0,1.0,2.0,3.0,8,1.755281690140845
813,Quercus pagoda,25,B,57805,2022,1001,596,253,96,1.0,0,1,1.0,1.0,1.0,2.0,3.0,7,1.679530201342282
813,Quercus pagoda,50,A,57920,1997,997,275,192,140,1.0,0,1,1.0,1.0,3.0,5.0,8.0,14,3.6254545454545455
813,Quercus pagoda,50,B,57805,2022,1001,280,194,147,1.0,0,1,1.0,1.0,3.0,5.0,8.0,17,3.575
813,Quercus pagoda,75,A,57920,1997,997,154,124,101,1.0,0,1,1.0,2.0,4.0,9.0,15.0,26,6.474025974025974
813,Quercus pagoda,75,B,57805,2022,1001,163,128,100,1.0,0,1,1.0,2.0,4.0,9.0,15.800000000000011,29,6.141104294478527
814,Quercus gambelii,25,A,57920,3067,410,256,93,39,1.0,0,1,1.0,1.0,1.0,2.0,3.0,7,1.6015625
814,Quercus gambelii,25,B,57805,3289,422,234,103,47,1.0,0,1,1.0,1.0,1.0,2.0,3.0,9,1.8034188034188035
814,Quercus gambelii,50,A,57920,3067,410,146,92,66,1.0,0,1,1.0,1.0,2.0,4.0,5.5,13,2.808219178082192
814,Quercus gambelii,50,B,57805,3289,422,125,86,66,1.0,0,1,1.0,1.0,3.0,5.0,7.0,15,3.376
814,Quercus gambelii,75,A,57920,3067,410,98,65,54,1.0,0,1,1.0,1.0,3.0,6.0,9.0,20,4.183673469387755
814,Quercus gambelii,75,B,57805,3289,422,83,64,50,1.0,0,1,1.0,2.0,3.0,6.5,10.799999999999997,26,5.0843373493975905
815,Quercus garryana,25,A,57920,1143,128,77,26,12,1.0,0,1,1.0,1.0,1.0,2.0,3.0,9,1.6623376623376624
815,Quercus garryana,25,B,57805,1326,139,83,33,12,1.0,0,1,1.0,1.0,1.0,2.0,3.0,7,1.6746987951807228
815,Quercus garryana,50,A,57920,1143,128,48,23,16,1.0,0,1,1.0,1.0,1.0,3.25,6.0,13,2.6666666666666665
815,Quercus garryana,50,B,57805,1326,139,50,31,18,1.0,0,1,1.0,1.0,2.0,3.0,6.100000000000001,13,2.78
815,Quercus garryana,75,A,57920,1143,128,32,18,15,1.0,0,1,1.0,1.0,2.0,5.25,11.0,15,4.0
815,Quercus garryana,75,B,57805,1326,139,32,19,16,1.0,0,1,1.0,1.0,2.5,6.0,10.800000000000004,17,4.34375
816,Quercus ilicifolia,25,A,57920,4,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
816,Quercus ilicifolia,25,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
816,Quercus ilicifolia,50,A,57920,4,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
816,Quercus ilicifolia,50,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
816,Quercus ilicifolia,75,A,57920,4,3,3,0,0,1.0,0,1,1.0,1.0,1.0,1.0,1.0,1,1.0
816,Quercus ilicifolia,75,B,57805,1,1,1,0,0,1.0,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0
817,Quercus imbricaria,25,A,57920,686,284,203,60,14,1.0,0,1,1.0,1.0,1.0,2.0,2.0,6,1.3990147783251232
817,Quercus imbricaria,25,B,57805,580,277,213,50,13,1.0,0,1,1.0,1.0,1.0,1.0,2.0,4,1.300469483568075
817,Quercus imbricaria,50,A,57920,686,284,118,67,40,1.0,0,1,1.0,1.0,2.0,3.0,4.0,10,2.406779661016949
817,Quercus imbricaria,50,B,57805,580,277,123,71,43,1.0,0,1,1.0,1.0,2.0,3.0,4.0,7,2.252032520325203
817,Quercus imbricaria,75,A,57920,686,284,75,51,38,1.0,0,1,1.0,1.0,3.0,5.5,9.0,14,3.7866666666666666
817,Quercus imbricaria,75,B,57805,580,277,78,58,38,1.0,0,1,1.0,1.25,2.0,5.0,7.299999999999997,11,3.551282051282051
818,Quercus kelloggii,25,A,57920,1504,331,142,83,50,1.0,0,1,1.0,1.0,2.0,3.0,4.900000000000006,10,2.3309859154929575
818,Quercus kelloggii,25,B,57805,1644,298,139,74,42,1.0,0,1,1.0,1.0,2.0,3.0,4.0,6,2.143884892086331
818,Quercus kelloggii,50,A,57920,1504,331,61,46,38,1.0,0,1,1.0,2.0,4.0,7.0,11.0,24,5.426229508196721
