grain_km,total_detection_cells_min,detection_cells_each_fold_min,positive_plots_each_fold_min,us_share_threshold_active,US_share_USCA_min,taxon_scope,n_species_denominator,n_species_remaining,proportion_of_species_remaining,threshold_role
25,30,20,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,121,0.3055555555555556,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,224,0.5656565656565656,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,148,0.37373737373737376,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,142,0.35858585858585856,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,131,0.33080808080808083,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,121,0.3055555555555556,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,224,0.5656565656565656,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,148,0.37373737373737376,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,142,0.35858585858585856,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,131,0.33080808080808083,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,121,0.3055555555555556,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,212,0.5353535353535354,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,142,0.35858585858585856,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,136,0.3434343434343434,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,125,0.31565656565656564,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,115,0.2904040404040404,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,198,0.5,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,134,0.3383838383838384,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,129,0.32575757575757575,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,109,0.27525252525252525,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,165,0.4166666666666667,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,112,0.2828282828282828,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,97,0.24494949494949494,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,20,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,89,0.22474747474747475,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,216,0.5454545454545454,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,143,0.3611111111111111,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,137,0.34595959595959597,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,126,0.3181818181818182,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,116,0.29292929292929293,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,216,0.5454545454545454,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,143,0.3611111111111111,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,137,0.34595959595959597,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,126,0.3181818181818182,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,116,0.29292929292929293,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,216,0.5454545454545454,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,143,0.3611111111111111,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,137,0.34595959595959597,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,126,0.3181818181818182,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,116,0.29292929292929293,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,212,0.5353535353535354,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,142,0.35858585858585856,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,136,0.3434343434343434,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,125,0.31565656565656564,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,115,0.2904040404040404,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,198,0.5,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,134,0.3383838383838384,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,129,0.32575757575757575,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,109,0.27525252525252525,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,165,0.4166666666666667,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,112,0.2828282828282828,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,97,0.24494949494949494,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,30,25,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,89,0.22474747474747475,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,226,0.5707070707070707,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,150,0.3787878787878788,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,143,0.3611111111111111,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,132,0.3333333333333333,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,226,0.5707070707070707,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,150,0.3787878787878788,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,143,0.3611111111111111,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,132,0.3333333333333333,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,223,0.5631313131313131,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,147,0.3712121212121212,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,141,0.3560606060606061,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,130,0.3282828282828283,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,120,0.30303030303030304,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,212,0.5353535353535354,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,142,0.35858585858585856,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,136,0.3434343434343434,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,125,0.31565656565656564,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,115,0.2904040404040404,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,198,0.5,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,134,0.3383838383838384,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,129,0.32575757575757575,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,109,0.27525252525252525,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,165,0.4166666666666667,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,112,0.2828282828282828,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,97,0.24494949494949494,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,0,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,89,0.22474747474747475,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,226,0.5707070707070707,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,150,0.3787878787878788,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,143,0.3611111111111111,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,132,0.3333333333333333,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,226,0.5707070707070707,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,150,0.3787878787878788,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,143,0.3611111111111111,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,132,0.3333333333333333,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,223,0.5631313131313131,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,147,0.3712121212121212,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,141,0.3560606060606061,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,130,0.3282828282828283,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,120,0.30303030303030304,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,212,0.5353535353535354,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,142,0.35858585858585856,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,136,0.3434343434343434,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,125,0.31565656565656564,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,115,0.2904040404040404,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,198,0.5,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,134,0.3383838383838384,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,129,0.32575757575757575,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,109,0.27525252525252525,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,165,0.4166666666666667,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,112,0.2828282828282828,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,97,0.24494949494949494,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,5,100,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,89,0.22474747474747475,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,0,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,226,0.5707070707070707,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,0,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,150,0.3787878787878788,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,0,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,143,0.3611111111111111,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,0,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,132,0.3333333333333333,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,0,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,10,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,226,0.5707070707070707,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,10,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,150,0.3787878787878788,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,10,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,143,0.3611111111111111,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,10,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,132,0.3333333333333333,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,10,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,122,0.30808080808080807,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,20,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,223,0.5631313131313131,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,20,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,147,0.3712121212121212,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,20,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,141,0.3560606060606061,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,20,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,130,0.3282828282828283,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,20,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,120,0.30303030303030304,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,30,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,212,0.5353535353535354,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,30,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,142,0.35858585858585856,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,30,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,136,0.3434343434343434,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,30,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,125,0.31565656565656564,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,30,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,115,0.2904040404040404,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,50,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,198,0.5,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,50,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,134,0.3383838383838384,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,50,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,129,0.32575757575757575,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,50,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,118,0.29797979797979796,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,50,1,0.95,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,109,0.27525252525252525,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,100,0,,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,165,0.4166666666666667,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,100,1,0.7,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,112,0.2828282828282828,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,100,1,0.8,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,107,0.2702020202020202,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
25,40,10,100,1,0.9,FIA_SPECIES_LEVEL_OR_INFRASPECIFIC_RECORDS,396,97,0.24494949494949494,DESCRIPTIVE_FRONTIER_NOT_FINAL_SELECTION
