fia_species_code,fia_name_raw,scientific_name,common_name,taxon_rank,species_level_flag,native_status_if_available,woodland_drc_flag,grain_km,n_unique_plot_lineages_total,n_detection_plots_total,qualifying_tree_records,n_sampled_cells_total,n_detection_cells_total,n_plots_A,n_plots_B,n_detection_plots_A,n_detection_plots_B,n_sampled_cells_A,n_sampled_cells_B,n_detection_cells_A,n_detection_cells_B,n_detection_cells_both_folds,n_detection_cells_A_only,n_detection_cells_B_only,cell_detection_IoU_AB,detection_cell_count_ratio_AB,detection_cell_count_ratio_A_over_B,detection_plot_count_ratio_AB,detection_plot_count_ratio_A_over_B,fraction_detection_cells_one_positive_plot,n_connected_components_detection_support,largest_component_fraction,spatial_span_km,n_connected_components_detection_support_A,largest_component_fraction_A,spatial_span_km_A,n_connected_components_detection_support_B,largest_component_fraction_B,spatial_span_km_B,geometry_information_flag,tpa_unadj_available_fraction,formal_expansion_metadata_status,obvious_variance_support_failure,hard_detection_is_not_latent_support_truth,positive_plots_per_detected_cell_min,positive_plots_per_detected_cell_q10,positive_plots_per_detected_cell_q25,positive_plots_per_detected_cell_median,positive_plots_per_detected_cell_q75,positive_plots_per_detected_cell_q90,positive_plots_per_detected_cell_max,positive_plots_per_detected_cell_mean,tree_records_per_detected_cell_min,tree_records_per_detected_cell_q10,tree_records_per_detected_cell_q25,tree_records_per_detected_cell_median,tree_records_per_detected_cell_q75,tree_records_per_detected_cell_q90,tree_records_per_detected_cell_max,tree_records_per_detected_cell_mean
20,Abies magnifica,Abies magnifica,California red fir,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,238,2957,10051,84,57920,57805,142,96,9235,9171,64,58,38,26,20,0.4523809523809524,0.90625,1.103448275862069,0.676056338028169,1.4791666666666667,0.40476190476190477,9,0.7619047619047619,1004.0542814011601,10,0.5,948.6832980505138,12,0.46551724137931033,980.433577556379,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,4.0,6.0,11,2.8333333333333335,1,1.0,6.75,19.0,50.25,102.10000000000007,155,35.20238095238095
20,Abies magnifica,Abies magnifica,California red fir,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,238,2957,2970,39,57920,57805,142,96,2846,2830,33,31,25,8,6,0.6410256410256411,0.9393939393939394,1.064516129032258,0.676056338028169,1.4791666666666667,0.3076923076923077,4,0.9230769230769231,996.2429422585637,5,0.696969696969697,948.6832980505138,4,0.8387096774193549,996.2429422585637,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,4.0,8.5,16.0,21,6.102564102564102,1,1.0,9.5,31.0,132.5,189.80000000000007,267,75.82051282051282
20,Abies magnifica,Abies magnifica,California red fir,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,238,2957,1441,25,57920,57805,142,96,1411,1397,21,21,17,4,4,0.68,1.0,1.0,0.676056338028169,1.4791666666666667,0.24,2,0.96,948.6832980505138,4,0.8571428571428571,948.6832980505138,2,0.9523809523809523,948.6832980505138,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,2.0,5.0,13.0,25.0,36,9.52,1,2.200000000000001,8.0,26.0,207.0,322.20000000000005,611,118.28
21,Abies shastensis,Abies shastensis,Shasta red fir,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,172,2291,10051,41,57920,57805,86,86,9235,9171,33,31,23,10,8,0.5609756097560976,0.9393939393939394,1.064516129032258,1.0,1.0,0.2926829268292683,7,0.43902439024390244,340.0367627183861,6,0.48484848484848486,325.96012026013244,7,0.4838709677419355,340.0367627183861,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,5.0,10.0,17,4.195121951219512,1,2.0,12.0,30.0,79.0,134.0,320,55.8780487804878
21,Abies shastensis,Abies shastensis,Shasta red fir,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,172,2291,2970,17,57920,57805,86,86,2846,2830,15,15,13,2,2,0.7647058823529411,1.0,1.0,1.0,1.0,0.17647058823529413,2,0.9411764705882353,320.1562118716424,1,1.0,291.54759474226506,2,0.9333333333333333,320.1562118716424,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,3.0,6.0,12.0,23.200000000000003,35,10.117647058823529,1,16.0,36.0,99.0,182.0,296.6,478,134.76470588235293
21,Abies shastensis,Abies shastensis,Shasta red fir,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,172,2291,1441,11,57920,57805,86,86,1411,1397,10,11,10,0,1,0.9090909090909091,0.9090909090909091,0.9090909090909091,1.0,1.0,0.09090909090909091,1,1.0,335.4101966249685,1,1.0,335.4101966249685,1,1.0,335.4101966249685,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,3.0,3.0,11.0,26.0,38.0,45,15.636363636363637,1,28.0,65.5,104.0,339.5,395.0,738,208.27272727272728
22,Abies procera,Abies procera,noble fir,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,351,2116,10051,81,57920,57805,173,178,9235,9171,55,63,37,18,26,0.4567901234567901,0.873015873015873,0.873015873015873,0.9719101123595506,0.9719101123595506,0.4691358024691358,15,0.691358024691358,794.1190087134295,9,0.8,794.1190087134295,15,0.4444444444444444,660.0189391222043,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,6.0,9.0,19,4.333333333333333,1,2.0,4.0,13.0,35.0,74.0,129,26.123456790123456
22,Abies procera,Abies procera,noble fir,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,351,2116,2970,43,57920,57805,173,178,2846,2830,29,34,20,9,14,0.46511627906976744,0.8529411764705882,0.8529411764705882,0.9719101123595506,0.9719101123595506,0.4418604651162791,6,0.8604651162790697,782.6237921249265,5,0.7931034482758621,782.6237921249265,5,0.8823529411764706,670.820393249937,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,14.0,21.800000000000004,42,8.162790697674419,1,1.0,3.5,15.0,76.0,148.40000000000003,231,49.2093023255814
22,Abies procera,Abies procera,noble fir,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,351,2116,1441,24,57920,57805,173,178,1411,1397,17,21,14,3,7,0.5833333333333334,0.8095238095238095,0.8095238095238095,0.9719101123595506,0.9719101123595506,0.3333333333333333,1,1.0,772.172260574025,2,0.8823529411764706,772.172260574025,1,1.0,640.8002808988148,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,3.0,19.75,45.0,58,14.625,1,1.3000000000000003,4.5,16.5,90.75,329.5,397,88.16666666666667
41,Chamaecyparis lawsoniana,Chamaecyparis lawsoniana,Port-Orford-cedar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,90,438,10051,28,57920,57805,47,43,9235,9171,21,20,13,8,7,0.4642857142857143,0.9523809523809523,1.05,0.9148936170212766,1.0930232558139534,0.35714285714285715,5,0.8571428571428571,522.0153254455275,5,0.8095238095238095,498.1214711292819,3,0.9,246.2214450449026,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,3.25,7.0,17,3.2142857142857144,1,1.7000000000000002,2.75,7.5,20.0,31.6,91,15.642857142857142
41,Chamaecyparis lawsoniana,Chamaecyparis lawsoniana,Port-Orford-cedar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,90,438,2970,13,57920,57805,47,43,2846,2830,12,10,9,3,1,0.6923076923076923,0.8333333333333334,1.2,0.9148936170212766,1.0930232558139534,0.3076923076923077,3,0.8461538461538461,522.0153254455275,4,0.75,522.0153254455275,1,1.0,223.60679774997897,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,5.0,8.0,13.200000000000003,29,6.923076923076923,2,2.0,5.0,19.0,49.0,50.0,162,33.69230769230769
41,Chamaecyparis lawsoniana,Chamaecyparis lawsoniana,Port-Orford-cedar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,90,438,1441,10,57920,57805,47,43,1411,1397,10,7,7,3,0,0.7,0.7,1.4285714285714286,0.9148936170212766,1.0930232558139534,0.3,3,0.8,546.0082416960389,3,0.8,546.0082416960389,1,1.0,237.17082451262846,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.25,5.0,13.5,16.89999999999999,34,9.0,2,2.0,4.0,31.5,53.5,73.49999999999994,195,43.8
42,Chamaecyparis nootkatensis,Chamaecyparis nootkatensis,Alaska yellow-cedar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,114,665,10051,46,57920,57805,54,60,9235,9171,32,29,15,17,14,0.32608695652173914,0.90625,1.103448275862069,0.9,0.9,0.45652173913043476,6,0.6956521739130435,670.820393249937,10,0.375,670.820393249937,8,0.4827586206896552,571.1829829397932,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,3.0,6.0,8,2.4782608695652173,1,1.0,3.25,8.0,16.75,42.0,77,14.456521739130435
42,Chamaecyparis nootkatensis,Chamaecyparis nootkatensis,Alaska yellow-cedar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,114,665,2970,23,57920,57805,54,60,2846,2830,18,19,14,4,5,0.6086956521739131,0.9473684210526315,0.9473684210526315,0.9,0.9,0.30434782608695654,5,0.6521739130434783,670.820393249937,6,0.5555555555555556,670.820393249937,4,0.6842105263157895,559.0169943749474,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,3.0,6.5,12.400000000000002,19,4.956521739130435,1,1.0,3.0,13.0,41.5,73.00000000000001,147,28.91304347826087
42,Chamaecyparis nootkatensis,Chamaecyparis nootkatensis,Alaska yellow-cedar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,114,665,1441,17,57920,57805,54,60,1411,1397,15,12,10,5,2,0.5882352941176471,0.8,1.25,0.9,0.9,0.35294117647058826,3,0.7058823529411765,670.820393249937,3,0.8,670.820393249937,4,0.75,571.1829829397932,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,3.0,9.0,17.6,28,6.705882352941177,1,1.6,4.0,14.0,57.0,82.4,214,39.11764705882353
43,Chamaecyparis thyoides,Chamaecyparis thyoides,Atlantic white-cedar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,108,1084,10051,60,57920,57805,58,50,9235,9171,41,34,15,26,19,0.25,0.8292682926829268,1.2058823529411764,0.8620689655172413,1.16,0.6166666666666667,28,0.18333333333333332,2093.442141545832,21,0.1951219512195122,2010.7523467597894,20,0.17647058823529413,2058.2152462752774,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,2.0,3.0,11,1.8,1,1.0,2.0,5.5,19.0,32.2,216,18.066666666666666
43,Chamaecyparis thyoides,Chamaecyparis thyoides,Atlantic white-cedar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,108,1084,2970,40,57920,57805,58,50,2846,2830,31,27,18,13,9,0.45,0.8709677419354839,1.1481481481481481,0.8620689655172413,1.16,0.475,11,0.2,2093.442141545832,10,0.22580645161290322,2030.3940504246953,10,0.18518518518518517,2022.992832414391,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,3.0,6.100000000000001,17,2.7,1,1.0,2.0,5.0,15.0,74.20000000000005,326,27.1
43,Chamaecyparis thyoides,Chamaecyparis thyoides,Atlantic white-cedar,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,108,1084,1441,31,57920,57805,58,50,1411,1397,23,22,14,9,8,0.45161290322580644,0.9565217391304348,1.0454545454545454,0.8620689655172413,1.16,0.3870967741935484,6,0.25806451612903225,2131.9005605327843,7,0.21739130434782608,2026.3884129159444,9,0.22727272727272727,2074.3975028908994,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,3.5,6.0,20,3.4838709677419355,1,1.0,2.0,9.0,20.0,63.0,479,34.96774193548387
51,Cupressus arizonica,Cupressus arizonica,Arizona cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,5,28,10051,5,57920,57805,1,4,9235,9171,1,4,0,1,4,0.0,0.25,0.25,0.25,0.25,1.0,5,0.2,413.82363393117123,1,1.0,0.0,4,0.25,413.82363393117123,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,2,2.0,2.0,5.0,9.0,9.6,10,5.6
51,Cupressus arizonica,Cupressus arizonica,Arizona cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,5,28,2970,5,57920,57805,1,4,2846,2830,1,4,0,1,4,0.0,0.25,0.25,0.25,0.25,1.0,5,0.2,403.11288741492746,1,1.0,0.0,4,0.25,403.11288741492746,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,2,2.0,2.0,5.0,9.0,9.6,10,5.6
51,Cupressus arizonica,Cupressus arizonica,Arizona cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,5,28,1441,5,57920,57805,1,4,1411,1397,1,4,0,1,4,0.0,0.25,0.25,0.25,0.25,1.0,4,0.4,403.8873605350878,1,1.0,0.0,3,0.5,403.8873605350878,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,2,2.0,2.0,5.0,9.0,9.6,10,5.6
52,Cupressus bakeri,Cupressus bakeri,Baker or Modoc cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,1,11,10051,1,57920,57805,1,0,9235,9171,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,11,11.0,11.0,11.0,11.0,11.0,11,11.0
52,Cupressus bakeri,Cupressus bakeri,Baker or Modoc cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,1,11,2970,1,57920,57805,1,0,2846,2830,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,11,11.0,11.0,11.0,11.0,11.0,11,11.0
52,Cupressus bakeri,Cupressus bakeri,Baker or Modoc cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,1,11,1441,1,57920,57805,1,0,1411,1397,1,0,0,1,0,0.0,0.0,,0.0,,1.0,1,1.0,0.0,1,1.0,0.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,11,11.0,11.0,11.0,11.0,11.0,11,11.0
54,Cupressus macrocarpa,Cupressus macrocarpa,Monterey cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,2,4,10051,2,57920,57805,2,0,9235,9171,2,0,0,2,0,0.0,0.0,,0.0,,1.0,2,0.5,79.05694150420949,2,0.5,79.05694150420949,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,2,2.0,2.0,2.0,2.0,2.0,2,2.0
54,Cupressus macrocarpa,Cupressus macrocarpa,Monterey cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,2,4,2970,2,57920,57805,2,0,2846,2830,2,0,0,2,0,0.0,0.0,,0.0,,1.0,1,1.0,50.0,1,1.0,50.0,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,2,2.0,2.0,2.0,2.0,2.0,2,2.0
54,Cupressus macrocarpa,Cupressus macrocarpa,Monterey cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,2,4,1441,2,57920,57805,2,0,1411,1397,2,0,0,2,0,0.0,0.0,,0.0,,1.0,2,0.5,106.06601717798213,2,0.5,106.06601717798213,0,,,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,2,2.0,2.0,2.0,2.0,2.0,2,2.0
55,Cupressus sargentii,Cupressus sargentii,Sargent's cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,25,115725,2,24,10051,2,57920,57805,1,1,9235,9171,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,2,0.5,103.07764064044152,1,1.0,0.0,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,4,5.6,8.0,12.0,16.0,18.4,20,12.0
55,Cupressus sargentii,Cupressus sargentii,Sargent's cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,50,115725,2,24,2970,2,57920,57805,1,1,2846,2830,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,2,0.5,100.0,1,1.0,0.0,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,4,5.6,8.0,12.0,16.0,18.4,20,12.0
55,Cupressus sargentii,Cupressus sargentii,Sargent's cypress,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,0,75,115725,2,24,1441,2,57920,57805,1,1,1411,1397,1,1,0,1,1,0.0,1.0,1.0,1.0,1.0,1.0,1,1.0,75.0,1,1.0,0.0,1,1.0,0.0,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,1,1,1,1.0,1.0,1.0,1.0,1.0,1,1.0,4,5.6,8.0,12.0,16.0,18.4,20,12.0
58,Juniperus pinchotii,Juniperus pinchotii,Pinchot juniper,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,25,115725,536,3317,10051,186,57920,57805,269,267,9235,9171,132,141,87,45,54,0.46774193548387094,0.9361702127659575,0.9361702127659575,0.9925650557620818,1.0074906367041199,0.4032258064516129,26,0.8010752688172043,972.4325169388361,22,0.553030303030303,972.4325169388361,23,0.7092198581560284,919.2388155425117,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,4.0,6.0,13,2.881720430107527,1,1.0,4.0,11.0,22.75,42.5,130,17.833333333333332
58,Juniperus pinchotii,Juniperus pinchotii,Pinchot juniper,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,50,115725,536,3317,2970,82,57920,57805,269,267,2846,2830,63,65,46,17,19,0.5609756097560976,0.9692307692307692,0.9692307692307692,0.9925650557620818,1.0074906367041199,0.2804878048780488,8,0.8536585365853658,989.9494936611666,8,0.873015873015873,989.9494936611666,8,0.8461538461538461,919.2388155425117,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,3.0,10.0,17.0,31,6.536585365853658,1,2.0,5.0,19.0,52.5,99.2000000000001,246,40.451219512195124
58,Juniperus pinchotii,Juniperus pinchotii,Pinchot juniper,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,75,115725,536,3317,1441,48,57920,57805,269,267,1411,1397,39,40,31,8,9,0.6458333333333334,0.975,0.975,0.9925650557620818,1.0074906367041199,0.25,3,0.9583333333333334,1009.0218035305282,2,0.9743589743589743,1009.0218035305282,5,0.9,903.1195934094222,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.75,5.5,16.5,30.900000000000013,50,11.166666666666666,1,1.7000000000000002,6.5,23.5,96.25,199.40000000000006,336,69.10416666666667
59,Juniperus coahuilensis,Juniperus coahuilensis,redberry juniper,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,25,115725,227,1058,10051,123,57920,57805,117,110,9235,9171,80,78,35,45,43,0.2845528455284553,0.975,1.0256410256410255,0.9401709401709402,1.0636363636363637,0.5934959349593496,33,0.44715447154471544,1470.756608008273,36,0.175,1449.5689014324223,32,0.2564102564102564,1420.6072645175373,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,1.0,2.0,4.0,11,1.8455284552845528,1,1.0,2.0,5.0,11.0,18.0,88,8.601626016260163
59,Juniperus coahuilensis,Juniperus coahuilensis,redberry juniper,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,50,115725,227,1058,2970,66,57920,57805,117,110,2846,2830,51,48,33,18,15,0.5,0.9411764705882353,1.0625,0.9401709401709402,1.0636363636363637,0.3939393939393939,9,0.4393939393939394,1484.082207965583,9,0.49019607843137253,1442.2205101855957,9,0.4791666666666667,1408.9002803605372,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,4.0,7.5,23,3.4393939393939394,1,1.0,2.0,10.0,20.0,39.0,145,16.03030303030303
59,Juniperus coahuilensis,Juniperus coahuilensis,redberry juniper,species,1,NA_NOT_AVAILABLE_IN_FROZEN_REF_SPECIES,1,75,115725,227,1058,1441,47,57920,57805,117,110,1411,1397,39,36,28,11,8,0.5957446808510638,0.9230769230769231,1.0833333333333333,0.9401709401709402,1.0636363636363637,0.3191489361702128,5,0.48936170212765956,1518.634254848744,6,0.48717948717948717,1456.23658792107,5,0.5,1442.6538046253509,CONTINUOUS_METRICS_ONLY_NO_FINAL_RULE,1.0,AVAILABLE_IN_FIADB_NOT_APPLIED; EVALID_LINKAGE_REQUIRED_FOR_FORMAL_ESTIMATION,0,1,1,1.0,1.0,2.0,6.0,10.399999999999999,32,4.829787234042553,1,1.0,3.0,13.0,29.0,43.0,185,22.51063829787234
