analysis_species_id,analysis_species_name,wcvp_distribution_record_count,confirmed_current_native_record_count,native_historical_extinct_record_count,native_location_doubtful_record_count,introduced_audit_record_count,all_distribution_flags_valid_binary,confirmed_native_CONUS,confirmed_native_Canada,confirmed_native_Alaska,confirmed_native_Mexico,confirmed_native_Central_America,confirmed_native_outside_USA_Canada,confirmed_native_outside_North_America,transcontinental_circumboreal_global_extension_flag,introduced_in_CONUS_audit_flag,extinct_native_outside_primary_CONUS_domain_flag,doubtful_native_outside_primary_CONUS_domain_flag,confirmed_native_level3_areas,confirmed_native_outside_USA_Canada_level3_areas,confirmed_native_outside_North_America_level3_areas,introduced_CONUS_level3_areas,extinct_native_outside_domain_level3_areas,doubtful_native_outside_domain_level3_areas,macro_region_rule_version
380268,Pinus palustris,11,9,0,0,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ALA:Alabama;FLA:Florida;GEO:Georgia;LOU:Louisiana;MSI:Mississippi;NCA:North Carolina;SCA:South Carolina;TEX:Texas;VRG:Virginia,,,ARK:Arkansas;MRY:Maryland,,,TAXON_RANGE_BUILD_CONTRACT_v01
380272,Pinus pungens,9,8,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,GEO:Georgia;MRY:Maryland;NCA:North Carolina;PEN:Pennsylvania;SCA:South Carolina;TEN:Tennessee;VRG:Virginia;WVA:West Virginia,,,ILL:Illinois,,,TAXON_RANGE_BUILD_CONTRACT_v01
380293,Pinus rigida,26,20,0,0,6,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CNT:Connecticut;GEO:Georgia;KTY:Kentucky;MAI:Maine;MAS:Massachusetts;MRY:Maryland;NCA:North Carolina;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;OHI:Ohio;ONT:Ontario;PEN:Pennsylvania;QUE:Québec;RHO:Rhode I.;SCA:South Carolina;TEN:Tennessee;VER:Vermont;VRG:Virginia;WVA:West Virginia,,,ILL:Illinois;MIN:Minnesota,,,TAXON_RANGE_BUILD_CONTRACT_v01
380297,Pinus radiata,25,3,0,0,22,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;MXI:Mexican Pacific Is.;MXN:Mexico Northwest,MXI:Mexican Pacific Is.;MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380302,Pinus resinosa,20,19,0,0,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CNT:Connecticut;ILL:Illinois;MAI:Maine;MAN:Manitoba;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;NBR:New Brunswick;NFL:Newfoundland;NSC:Nova Scotia;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;ONT:Ontario;PEN:Pennsylvania;QUE:Québec;VER:Vermont;WIS:Wisconsin;WVA:West Virginia,,,MRY:Maryland,,,TAXON_RANGE_BUILD_CONTRACT_v01
380317,Pinus remota,2,2,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,MXE:Mexico Northeast;TEX:Texas,MXE:Mexico Northeast,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380358,Pinus ponderosa,18,7,0,0,11,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BRC:British Columbia;CAL:California;IDA:Idaho;MNT:Montana;NEV:Nevada;ORE:Oregon;WAS:Washington,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380406,Picea abies,58,24,0,0,34,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,ALB:Albania;AUT:Austria;BLR:Belarus;BLT:Baltic States;BUL:Bulgaria;CZE:Czechia-Slovakia;FIN:Finland;FRA:France;GER:Germany;GRC:Greece;HUN:Hungary;ITA:Italy;NOR:Norway;POL:Poland;ROM:Romania;RUC:Central European Russia;RUE:East European Russia;RUN:North European Russia;RUW:Northwest European Russia;SWE:Sweden;SWI:Switzerland;TUE:Türkiye-in-Europe;UKR:Ukraine;YUG:NW. Balkan Pen.,ALB:Albania;AUT:Austria;BLR:Belarus;BLT:Baltic States;BUL:Bulgaria;CZE:Czechia-Slovakia;FIN:Finland;FRA:France;GER:Germany;GRC:Greece;HUN:Hungary;ITA:Italy;NOR:Norway;POL:Poland;ROM:Romania;RUC:Central European Russia;RUE:East European Russia;RUN:North European Russia;RUW:Northwest European Russia;SWE:Sweden;SWI:Switzerland;TUE:Türkiye-in-Europe;UKR:Ukraine;YUG:NW. Balkan Pen.,ALB:Albania;AUT:Austria;BLR:Belarus;BLT:Baltic States;BUL:Bulgaria;CZE:Czechia-Slovakia;FIN:Finland;FRA:France;GER:Germany;GRC:Greece;HUN:Hungary;ITA:Italy;NOR:Norway;POL:Poland;ROM:Romania;RUC:Central European Russia;RUE:East European Russia;RUN:North European Russia;RUW:Northwest European Russia;SWE:Sweden;SWI:Switzerland;TUE:Türkiye-in-Europe;UKR:Ukraine;YUG:NW. Balkan Pen.,CNT:Connecticut;ILL:Illinois;KTY:Kentucky;MAI:Maine;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;NCA:North Carolina;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;OHI:Ohio;PEN:Pennsylvania;RHO:Rhode I.;VER:Vermont;VRG:Virginia;WIS:Wisconsin;WVA:West Virginia,,,TAXON_RANGE_BUILD_CONTRACT_v01
380484,Pinus cembroides,7,7,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;NWM:New Mexico;TEX:Texas,MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380503,Pinus arizonica,4,4,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;MXE:Mexico Northeast;MXN:Mexico Northwest;NWM:New Mexico,MXE:Mexico Northeast;MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380514,Pinus balfouriana,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380544,Pinus banksiana,40,27,0,0,13,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ABT:Alberta;BRC:British Columbia;ILL:Illinois;INI:Indiana;LAB:Labrador;MAI:Maine;MAN:Manitoba;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MSO:Missouri;NBR:New Brunswick;NDA:North Dakota;NSC:Nova Scotia;NUN:Nunavut;NWH:New Hampshire;NWT:Northwest Territories;NWY:New York;OHI:Ohio;ONT:Ontario;PEN:Pennsylvania;QUE:Québec;RHO:Rhode I.;SAS:Saskatchewan;VER:Vermont;WIS:Wisconsin;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380589,Picea mariana,30,28,0,0,2,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ABT:Alberta;ASK:Alaska;BRC:British Columbia;CNT:Connecticut;ILL:Illinois;LAB:Labrador;MAI:Maine;MAN:Manitoba;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;NBR:New Brunswick;NFL:Newfoundland;NSC:Nova Scotia;NUN:Nunavut;NWH:New Hampshire;NWJ:New Jersey;NWT:Northwest Territories;NWY:New York;ONT:Ontario;PEI:Prince Edward I.;PEN:Pennsylvania;QUE:Québec;RHO:Rhode I.;SAS:Saskatchewan;VER:Vermont;WIS:Wisconsin;YUK:Yukon,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380614,Picea engelmannii,22,14,0,0,8,1,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ABT:Alberta;ARI:Arizona;BRC:British Columbia;CAL:California;COL:Colorado;IDA:Idaho;MNT:Montana;MXE:Mexico Northeast;NEV:Nevada;NWM:New Mexico;ORE:Oregon;UTA:Utah;WAS:Washington;WYO:Wyoming,MXE:Mexico Northeast,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380618,Picea breweriana,2,2,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;ORE:Oregon,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380705,Pinus albicaulis,9,9,0,0,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ABT:Alberta;BRC:British Columbia;CAL:California;IDA:Idaho;MNT:Montana;NEV:Nevada;ORE:Oregon;WAS:Washington;WYO:Wyoming,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380719,Picea pungens,25,7,0,0,18,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ARI:Arizona;COL:Colorado;IDA:Idaho;MNT:Montana;NWM:New Mexico;UTA:Utah;WYO:Wyoming,,,MIN:Minnesota;NWY:New York,,,TAXON_RANGE_BUILD_CONTRACT_v01
380723,Pinus aristata,3,3,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;COL:Colorado;NWM:New Mexico,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380741,Picea sitchensis,20,5,0,0,15,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ASK:Alaska;BRC:British Columbia;CAL:California;ORE:Oregon;WAS:Washington,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
380751,Picea rubens,19,19,0,0,0,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CNT:Connecticut;MAI:Maine;MAS:Massachusetts;MRY:Maryland;NBR:New Brunswick;NCA:North Carolina;NFL:Newfoundland;NSC:Nova Scotia;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;ONT:Ontario;PEI:Prince Edward I.;PEN:Pennsylvania;QUE:Québec;TEN:Tennessee;VER:Vermont;VRG:Virginia;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
381057,Pinus attenuata,3,3,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;MXN:Mexico Northwest;ORE:Oregon,MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
381078,Picea laxa,37,26,0,0,11,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ABT:Alberta;ASK:Alaska;BRC:British Columbia;IDA:Idaho;LAB:Labrador;MAI:Maine;MAN:Manitoba;MIC:Michigan;MIN:Minnesota;MNT:Montana;NBR:New Brunswick;NFL:Newfoundland;NSC:Nova Scotia;NUN:Nunavut;NWH:New Hampshire;NWT:Northwest Territories;NWY:New York;ONT:Ontario;PEI:Prince Edward I.;QUE:Québec;SAS:Saskatchewan;SDA:South Dakota;VER:Vermont;WIS:Wisconsin;WYO:Wyoming;YUK:Yukon,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
381300,Sequoiadendron giganteum,6,1,0,0,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
381632,Abies amabilis,6,5,0,0,1,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ASK:Alaska;BRC:British Columbia;CAL:California;ORE:Oregon;WAS:Washington,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
381647,Abies balsamea,29,25,0,0,4,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ABT:Alberta;CNT:Connecticut;IOW:Iowa;LAB:Labrador;MAI:Maine;MAN:Manitoba;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MRY:Maryland;NBR:New Brunswick;NFL:Newfoundland;NSC:Nova Scotia;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;ONT:Ontario;PEI:Prince Edward I.;PEN:Pennsylvania;QUE:Québec;SAS:Saskatchewan;VER:Vermont;VRG:Virginia;WIS:Wisconsin;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
381713,Abies concolor,19,11,0,0,8,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,ARI:Arizona;CAL:California;COL:Colorado;IDA:Idaho;MXE:Mexico Northeast;MXN:Mexico Northwest;NEV:Nevada;NWM:New Mexico;ORE:Oregon;UTA:Utah;WYO:Wyoming,MXE:Mexico Northeast;MXN:Mexico Northwest,,VER:Vermont,,,TAXON_RANGE_BUILD_CONTRACT_v01
381792,Abies fraseri,4,3,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NCA:North Carolina;TEN:Tennessee;VRG:Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
381804,Abies grandis,16,6,0,0,10,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,BRC:British Columbia;CAL:California;IDA:Idaho;MNT:Montana;ORE:Oregon;WAS:Washington,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
381853,Abies lasiocarpa,19,15,0,0,4,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ABT:Alberta;ARI:Arizona;ASK:Alaska;BRC:British Columbia;CAL:California;COL:Colorado;IDA:Idaho;MNT:Montana;NEV:Nevada;NWM:New Mexico;NWT:Northwest Territories;ORE:Oregon;WAS:Washington;WYO:Wyoming;YUK:Yukon,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
381868,Abies magnifica,3,3,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;NEV:Nevada;ORE:Oregon,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
381974,Abies procera,10,3,0,0,7,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;ORE:Oregon;WAS:Washington,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
382424,Calocedrus decurrens,6,3,0,0,3,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;MXN:Mexico Northwest;ORE:Oregon,MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
382830,Chamaecyparis lawsoniana,20,2,0,0,18,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;ORE:Oregon,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
382860,Chamaecyparis thyoides,17,16,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;CNT:Connecticut;DEL:Delaware;FLA:Florida;GEO:Georgia;MAI:Maine;MAS:Massachusetts;MRY:Maryland;MSI:Mississippi;NCA:North Carolina;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;RHO:Rhode I.;SCA:South Carolina;VRG:Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
384904,Diospyros texana,2,2,0,0,0,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,MXE:Mexico Northeast;TEX:Texas,MXE:Mexico Northeast,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
385000,Diospyros virginiana,31,26,0,0,5,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;DEL:Delaware;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NWJ:New Jersey;NWY:New York;OHI:Ohio;OKL:Oklahoma;PEN:Pennsylvania;SCA:South Carolina;TEN:Tennessee;TEX:Texas;VRG:Virginia;WVA:West Virginia,,,CAL:California,,,TAXON_RANGE_BUILD_CONTRACT_v01
456789,Callitropsis nootkatensis,9,5,0,0,4,1,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ASK:Alaska;BRC:British Columbia;CAL:California;ORE:Oregon;WAS:Washington,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
457902,Hesperocyparis arizonica,12,5,0,0,7,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;MXE:Mexico Northeast;MXN:Mexico Northwest;NWM:New Mexico;TEX:Texas,MXE:Mexico Northeast;MXN:Mexico Northwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
457903,Hesperocyparis bakeri,2,2,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;ORE:Oregon,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
457913,Hesperocyparis macrocarpa,20,1,0,0,19,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
457918,Hesperocyparis sargentii,1,1,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
458543,Notholithocarpus densiflorus,2,2,0,0,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California;ORE:Oregon,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
500221,Liquidambar styraciflua,33,29,0,0,4,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;BLZ:Belize;CNT:Connecticut;ELS:El Salvador;FLA:Florida;GEO:Georgia;GUA:Guatemala;HON:Honduras;ILL:Illinois;INI:Indiana;KTY:Kentucky;LOU:Louisiana;MRY:Maryland;MSI:Mississippi;MSO:Missouri;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest;MXT:Mexico Southeast;NCA:North Carolina;NIC:Nicaragua;OKL:Oklahoma;PEN:Pennsylvania;SCA:South Carolina;TEN:Tennessee;TEX:Texas;WVA:West Virginia,BLZ:Belize;ELS:El Salvador;GUA:Guatemala;HON:Honduras;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest;MXT:Mexico Southeast;NIC:Nicaragua,,NWY:New York,,,TAXON_RANGE_BUILD_CONTRACT_v01
2329229,Juglans hindsii,4,1,0,0,3,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,CAL:California,,,ORE:Oregon,,,TAXON_RANGE_BUILD_CONTRACT_v01
2331793,Juglans cinerea,40,32,0,0,8,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;DEL:Delaware;GEO:Georgia;ILL:Illinois;INI:Indiana;IOW:Iowa;KTY:Kentucky;MAI:Maine;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NBR:New Brunswick;NCA:North Carolina;NWH:New Hampshire;NWJ:New Jersey;NWY:New York;OHI:Ohio;ONT:Ontario;PEN:Pennsylvania;QUE:Québec;RHO:Rhode I.;SCA:South Carolina;TEN:Tennessee;VER:Vermont;VRG:Virginia;WIS:Wisconsin;WVA:West Virginia,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2331814,Juglans major,11,9,0,0,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,ARI:Arizona;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest;NWM:New Mexico;OKL:Oklahoma;TEX:Texas,MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2331825,Juglans californica,5,1,0,0,4,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,CAL:California,,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2331834,Juglans nigra,52,35,0,0,17,1,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,ALA:Alabama;ARK:Arkansas;CNT:Connecticut;DEL:Delaware;FLA:Florida;GEO:Georgia;ILL:Illinois;INI:Indiana;IOW:Iowa;KAN:Kansas;KTY:Kentucky;LOU:Louisiana;MAS:Massachusetts;MIC:Michigan;MIN:Minnesota;MRY:Maryland;MSI:Mississippi;MSO:Missouri;NCA:North Carolina;NEB:Nebraska;NWJ:New Jersey;NWY:New York;OHI:Ohio;OKL:Oklahoma;ONT:Ontario;PEN:Pennsylvania;RHO:Rhode I.;SCA:South Carolina;SDA:South Dakota;TEN:Tennessee;TEX:Texas;VRG:Virginia;WDC:District of Columbia;WIS:Wisconsin;WVA:West Virginia,,,NWM:New Mexico;VER:Vermont,,,TAXON_RANGE_BUILD_CONTRACT_v01
2331862,Juglans microcarpa,8,5,0,0,3,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,KAN:Kansas;MXE:Mexico Northeast;NWM:New Mexico;OKL:Oklahoma;TEX:Texas,MXE:Mexico Northeast,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2338852,Laguncularia racemosa,55,55,0,0,0,1,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,ANG:Angola;ARU:Aruba;BAH:Bahamas;BEN:Benin;BLZ:Belize;BZE:Brazil Northeast;BZL:Brazil Southeast;BZN:Brazil North;BZS:Brazil South;CAY:Cayman Is.;CLM:Colombia;CMN:Cameroon;COS:Costa Rica;CUB:Cuba;DOM:Dominican Republic;ECU:Ecuador;ELS:El Salvador;FLA:Florida;FRG:French Guiana;GAB:Gabon;GAL:Galápagos;GAM:Gambia;GGI:Gulf of Guinea Is.;GHA:Ghana;GNB:Guinea-Bissau;GUA:Guatemala;GUI:Guinea;GUY:Guyana;HAI:Haiti;HON:Honduras;JAM:Jamaica;LBR:Liberia;LEE:Leeward Is.;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest;MXT:Mexico Southeast;NGA:Nigeria;NIC:Nicaragua;NLA:Netherlands Antilles;PAN:Panamá;PER:Peru;PUE:Puerto Rico;SEN:Senegal;SIE:Sierra Leone;SUR:Suriname;SWC:Southwest Caribbean;TCI:Turks-Caicos Is.;TEX:Texas;TRT:Trinidad-Tobago;VEN:Venezuela;VNA:Venezuelan Antilles;WIN:Windward Is.,ANG:Angola;ARU:Aruba;BAH:Bahamas;BEN:Benin;BLZ:Belize;BZE:Brazil Northeast;BZL:Brazil Southeast;BZN:Brazil North;BZS:Brazil South;CAY:Cayman Is.;CLM:Colombia;CMN:Cameroon;COS:Costa Rica;CUB:Cuba;DOM:Dominican Republic;ECU:Ecuador;ELS:El Salvador;FRG:French Guiana;GAB:Gabon;GAL:Galápagos;GAM:Gambia;GGI:Gulf of Guinea Is.;GHA:Ghana;GNB:Guinea-Bissau;GUA:Guatemala;GUI:Guinea;GUY:Guyana;HAI:Haiti;HON:Honduras;JAM:Jamaica;LBR:Liberia;LEE:Leeward Is.;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest;MXT:Mexico Southeast;NGA:Nigeria;NIC:Nicaragua;NLA:Netherlands Antilles;PAN:Panamá;PER:Peru;PUE:Puerto Rico;SEN:Senegal;SIE:Sierra Leone;SUR:Suriname;SWC:Southwest Caribbean;TCI:Turks-Caicos Is.;TRT:Trinidad-Tobago;VEN:Venezuela;VNA:Venezuelan Antilles;WIN:Windward Is.,ANG:Angola;BEN:Benin;BZE:Brazil Northeast;BZL:Brazil Southeast;BZN:Brazil North;BZS:Brazil South;CLM:Colombia;CMN:Cameroon;ECU:Ecuador;FRG:French Guiana;GAB:Gabon;GAL:Galápagos;GAM:Gambia;GGI:Gulf of Guinea Is.;GHA:Ghana;GNB:Guinea-Bissau;GUI:Guinea;GUY:Guyana;LBR:Liberia;NGA:Nigeria;PER:Peru;SEN:Senegal;SIE:Sierra Leone;SUR:Suriname;VEN:Venezuela,,,,TAXON_RANGE_BUILD_CONTRACT_v01
2346347,Leucaena leucocephala,172,9,0,0,163,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,BLZ:Belize;ELS:El Salvador;GUA:Guatemala;HON:Honduras;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest;MXT:Mexico Southeast,BLZ:Belize;ELS:El Salvador;GUA:Guatemala;HON:Honduras;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest;MXT:Mexico Southeast,,FLA:Florida;TEX:Texas,,,TAXON_RANGE_BUILD_CONTRACT_v01
2346415,Leucaena pulverulenta,7,5,0,0,2,1,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest;TEX:Texas,MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXS:Mexico Southwest,,,,,TAXON_RANGE_BUILD_CONTRACT_v01
