layer,synthetic_species_id,world,orientation,target_fold,support_cells,support_cells_zero_target_fold_plots,support_truth_mass_fraction_zero_target_fold_plots,hellinger_distance,sliced_wasserstein_km,centroid_displacement_km,true_entropy,estimated_entropy,entropy_bias,true_concentration,estimated_concentration,concentration_bias,estimated_total_mass,total_mass_relative_error,cell_bias,cell_relative_bias,cell_rmse,cell_relative_rmse,cell_mass_correlation,ci95_coverage_all_support,ci95_coverage_positive_exposure
A2,SYN008,PAIRED_NULL,BA,A,122,1,0.0039157538221955826,0.1343336060820795,6.951768681791747,5.897415678717649,4.100200361338931,4.056523665600755,-0.04367669573817601,0.02196621552714495,0.021824864583011666,-0.00014135094413328386,96728590.4379467,-0.03271409562053296,-26814.832475846782,-0.09865737169548082,259383.88048534622,0.7877792112454085,0.9700961478322652,0.7295081967213115,0.7355371900826446
A1,SYN009,STRONG,AB,B,84,4,0.05515904963877116,0.4606068935955741,39.01398570229755,34.14071387774734,3.014426629300741,3.133404886506157,0.11897825720541588,0.10744588475963998,0.05919187145557654,-0.04825401330406344,100000000.0,2.220446049250313e-16,3.894369694448653e-10,0.8868930775014421,2871709.9204582796,3.847695096876111,0.5471676169587347,,
A2,SYN009,STRONG,AB,B,84,4,0.05515904963877116,0.1894913396084027,5.866781842848017,5.294004511989171,3.014426629300741,2.9025066027907687,-0.11192002650997246,0.10744588475963998,0.11728802998452773,0.009842145224887744,93023462.89886308,-0.06976537101136893,-83054.01310877252,-0.008552834476477153,488081.7523451562,0.8546480705404758,0.9898625559664294,0.7857142857142857,0.825
A1,SYN009,STRONG,BA,A,84,10,0.02676866017882653,0.4734807367408139,42.830315476789686,55.51173541218784,3.014426629300741,3.0622682875792946,0.04784165827855347,0.10744588475963998,0.06166388901400837,-0.04578199574563161,100000000.0,2.220446049250313e-16,3.397179257479452e-10,0.6617832815618175,2695417.4485167884,3.878484485814441,0.6111128829269292,,
A2,SYN009,STRONG,BA,A,84,10,0.02676866017882653,0.159611833835033,3.2902415565266336,3.429200611107605,3.014426629300741,2.9104496431646014,-0.1039769861361397,0.10744588475963998,0.11310163969437899,0.005655754934739007,103164420.72135364,0.03164420721353656,37671.67525421015,0.12109809618116273,360655.0434762966,1.2478566400497773,0.9964683817840231,0.7023809523809523,0.7972972972972973
A1,SYN009,PAIRED_NULL,AB,B,84,4,0.25339915044769284,0.5495515996548683,56.82216878177718,80.83849978389867,3.0144266293007425,2.645389200223536,-0.36903742907720627,0.10744588475964005,0.11837712294962985,0.010931238189989798,99999999.99999999,-1.1102230246251565e-16,8.315380130495344e-11,0.8952187323409048,3295192.042212405,4.837975323500116,0.5493020430272595,,
A2,SYN009,PAIRED_NULL,AB,B,84,4,0.25339915044769284,0.3814608016042869,26.99590484758734,34.52336991202404,3.0144266293007425,3.0682750005237556,0.053848371223013114,0.10744588475964005,0.10861989292702724,0.0011740081673871916,78086049.03177582,-0.21913950968224183,-260880.36866933556,-0.016980840911130328,2473490.920904878,0.972505927561235,0.6907137045052781,0.7380952380952381,0.775
A1,SYN009,PAIRED_NULL,BA,A,84,10,0.068063848152322,0.43894574572779876,27.886482917800343,15.874741347087115,3.0144266293007425,2.5686003626983194,-0.4458262666024231,0.10744588475964005,0.1339942080641568,0.026548323304516744,99999999.99999999,-1.1102230246251565e-16,5.820766091346741e-11,0.11827547571096352,2270062.988174676,2.4045167131067506,0.8071277827334693,,
A2,SYN009,PAIRED_NULL,BA,A,84,10,0.068063848152322,0.21302016088712025,7.855402189836876,5.939583553284022,3.0144266293007425,2.8539107219456907,-0.16051590735505172,0.10744588475964005,0.11946889312669766,0.012023008367057608,90743167.74974468,-0.0925683225025532,-110200.38393161091,-0.10448613198084876,471828.25110059563,1.0308363705312713,0.9911074576691062,0.6666666666666666,0.7567567567567568
A1,SYN010,STRONG,AB,B,104,0,0.0,0.24773767444760303,18.913276700332553,26.65458744871911,3.556594452287252,3.251759916279708,-0.3048345360075442,0.04415089328568364,0.06566175556844424,0.0215108622827606,99999999.99999997,-1.1102230246251565e-16,8.955024755918063e-11,-0.18566019365208405,1085246.0401749264,0.9609304929350165,0.8902441326333959,,
A2,SYN010,STRONG,AB,B,104,0,0.0,0.09106664493635273,2.302833288211744,3.00300828383132,3.556594452287252,3.482914415514938,-0.07368003677231405,0.04415089328568364,0.04539901225303176,0.0012481189673481177,100136580.0093586,0.0013658000935861114,1313.2693207557313,-0.17414268488176882,235696.80291803274,0.6638930838741508,0.9919767582140631,0.6923076923076923,0.6923076923076923
A1,SYN010,STRONG,BA,A,104,4,0.0009368939450353612,0.24306740979532246,14.778515937568706,19.811212645625044,3.556594452287252,3.2918713909666413,-0.26472306132061085,0.04415089328568364,0.05984906923463136,0.01569817594894772,100000000.00000001,2.220446049250313e-16,1.1641532182693481e-10,-0.09026109544056823,972305.501248048,1.0496190957122646,0.8995750069795566,,
A2,SYN010,STRONG,BA,A,104,4,0.0009368939450353612,0.10912463122670621,5.293880535338593,7.712079005775924,3.556594452287252,3.5226231373821797,-0.033971314905072436,0.04415089328568364,0.04317607180822662,-0.0009748214774570191,97704746.08344269,-0.02295253916557294,-22069.74919766622,-0.12742363407185336,350073.57067772787,0.8561495142340368,0.9816223720066004,0.6923076923076923,0.72
A1,SYN010,PAIRED_NULL,AB,B,104,0,0.0,0.28465430648870493,42.36372761066427,58.92682514567495,3.5565944522872517,3.5880000567070134,0.0314056044197617,0.04415089328568365,0.03751399195906719,-0.006636901326616457,100000000.0,2.220446049250313e-16,1.2537034658285287e-10,0.048464447328760846,1344444.179293418,1.1456474409178925,0.7028922913144712,,
A2,SYN010,PAIRED_NULL,AB,B,104,0,0.0,0.08846447904377375,4.5143403714586166,6.086172633006318,3.5565944522872517,3.55872049379737,0.002126041510118526,0.04415089328568365,0.04308798321867284,-0.0010629100670108069,101647653.49650984,0.0164765349650986,15842.822081825494,0.10019827488948416,224095.12030286834,1.048241039619326,0.992481997934623,0.7692307692307693,0.7692307692307693
A1,SYN010,PAIRED_NULL,BA,A,104,4,0.0015290676852761581,0.3215436279185015,48.51839321362427,67.65408471576748,3.5565944522872517,3.527636851508784,-0.02895760077846754,0.04415089328568365,0.04103758920847751,-0.0031133040772061346,99999999.99999999,0.0,1.6119044560652512e-10,0.12928999990569087,1487706.6231317515,1.6054606724978522,0.6517449940332823,,
A2,SYN010,PAIRED_NULL,BA,A,104,4,0.0015290676852761581,0.09797477084929884,3.078060101045805,3.4866006615893026,3.5565944522872517,3.4933795014858737,-0.06321495080137796,0.04415089328568365,0.046335718962011156,0.0021848256763275092,102501990.96966122,0.025019909696612386,24057.60547751196,-0.08385717125278279,258754.43860044793,0.8694255345665468,0.9920784318676841,0.7307692307692307,0.76
A1,SYN011,STRONG,AB,B,123,0,0.0,0.1735771058068682,9.44353414196849,11.96163499506058,3.968274055356341,3.8398679435279903,-0.1284061118283506,0.02724387456050035,0.03116963150590541,0.003925756945405062,99999999.99999999,-1.1102230246251565e-16,-5.832596916735656e-11,-0.07752015290967339,499065.68518903386,0.941802430820883,0.9313722370063351,,
A2,SYN011,STRONG,AB,B,123,0,0.0,0.0897821669030402,1.9177383200520237,0.6777534688524063,3.968274055356341,3.920320318974173,-0.04795373638216782,0.02724387456050035,0.028552509700296585,0.001308635139796236,100773282.46518864,0.007732824651886405,6286.849310476815,-0.01699425974191962,183300.2289849867,0.8936728180593964,0.9904668926535944,0.7967479674796748,0.7967479674796748
A1,SYN011,STRONG,BA,A,123,1,9.913063469392721e-05,0.2156820934239776,17.517392269547443,25.226339538967217,3.968274055356341,3.7204692774065022,-0.24780477794983868,0.02724387456050035,0.039762520348558844,0.012518645788058495,100000000.0,0.0,8.39988602613046e-12,-0.1416229385990679,793846.783178766,1.0163525150424242,0.8742724249628833,,
A2,SYN011,STRONG,BA,A,123,1,9.913063469392721e-05,0.12868031260076804,3.0553575575744443,0.9704700607411796,3.968274055356341,3.9391697786791346,-0.029104276677206276,0.02724387456050035,0.026515717651913635,-0.0007281569085867134,108814358.7028402,0.08814358702840197,71661.45286861957,0.15872903358980958,289102.63157068094,1.8408848817207644,0.9784661347544441,0.6910569105691057,0.6967213114754098
A1,SYN011,PAIRED_NULL,AB,B,123,0,0.0,0.21609450467349942,17.341840500261167,23.17016182705123,3.9682740553563414,3.7521198004757688,-0.2161542548805726,0.027243874560500356,0.034076600819595265,0.0068327262590949095,100000000.0,0.0,-1.3250524435586076e-11,-0.1683222656166023,609314.3048203882,0.9014282110292682,0.9091701784813961,,
A2,SYN011,PAIRED_NULL,AB,B,123,0,0.0,0.10195352725501518,1.9006176804100652,2.626961197876274,3.9682740553563414,3.932588369546931,-0.03568568580941056,0.027243874560500356,0.027468090931957935,0.00022421637145757928,100417347.41303751,0.0041734741303751655,3393.0683986788595,-0.1129331402875829,204156.1101183774,0.7011474148405112,0.9867762651793942,0.7479674796747967,0.7479674796747967
A1,SYN011,PAIRED_NULL,BA,A,123,1,0.00017653415816478956,0.21354447322215356,15.663068007555198,22.19905953909054,3.9682740553563414,3.737079300673778,-0.23119475468256345,0.027243874560500356,0.033805794529532036,0.006561919969031681,100000000.0,0.0,-1.4078682212810207e-11,-0.09367361154625395,512163.7170335397,1.549683240023057,0.9380866446780565,,
A2,SYN011,PAIRED_NULL,BA,A,123,1,0.00017653415816478956,0.13119982935059069,3.7116203748402468,1.9521086737532651,3.9682740553563414,3.8983622865530134,-0.06991176880332794,0.027243874560500356,0.028137075656956452,0.0008932010964560963,96724810.38044158,-0.032751896195584274,-26627.557882588873,-0.0416063013610085,251075.41871626177,1.1892042704109602,0.9797887136308939,0.6910569105691057,0.6967213114754098
A1,SYN012,STRONG,AB,B,156,2,0.004031817994071641,0.31114178454285024,54.83469764899931,80.37415647523501,4.101538350802214,3.4756501850891164,-0.6258881657130972,0.02790268511238867,0.061901032395870415,0.03399834728348174,100000000.0,0.0,-9.5520264063126e-11,-0.3018605777447192,1035036.4911993243,1.294997989538717,0.872618974149411,,
A2,SYN012,STRONG,AB,B,156,2,0.004031817994071641,0.137664345906836,6.478405907880392,7.718750335948542,4.101538350802214,3.99799412628889,-0.10354422451332379,0.02790268511238867,0.030403612223574062,0.0025009271111853908,97897455.8386572,-0.02102544161342801,-13477.847188094947,-0.11722204777909752,216507.88138924385,1.1207559637066842,0.9841877836674605,0.6794871794871795,0.6883116883116883
A1,SYN012,STRONG,BA,A,156,4,0.002300821389069689,0.33752005808187946,46.9034835432507,61.49892545958385,4.101538350802214,3.5957018836626657,-0.5058364671395479,0.02790268511238867,0.046324515943743594,0.018421830831354923,100000000.0,0.0,-7.16401980473445e-11,-0.18920540184954773,873471.175563156,1.4642789892420351,0.8451019690821086,,
A2,SYN012,STRONG,BA,A,156,4,0.002300821389069689,0.18607571411364882,4.168120287997568,3.3392135264928364,4.101538350802214,3.970359396412828,-0.13117895438938554,0.02790268511238867,0.028903627499354975,0.001000942386966304,96025236.51588222,-0.039747634841177715,-25479.25310331918,-0.1769197193688852,318555.2349189274,1.0052083494276327,0.9629088275331508,0.5769230769230769,0.5921052631578947
A1,SYN012,PAIRED_NULL,AB,B,156,2,0.013588864158904562,0.3587480016915116,48.781516961735015,52.31857978952318,4.101538350802214,3.9504033779602823,-0.15113497284193134,0.027902685112388668,0.026520177099327677,-0.0013825080130609908,100000000.0,-1.1102230246251565e-16,-7.16401980473445e-11,0.08943098975781753,962497.7394534188,1.8733897724099928,0.6529795593499345,,
A2,SYN012,PAIRED_NULL,AB,B,156,2,0.013588864158904562,0.16193362067946013,13.581172766361496,14.584234810266107,4.101538350802214,4.119294273116008,0.017755922313794414,0.027902685112388668,0.025835019266712382,-0.0020676658456762857,97136114.5448368,-0.028638854551632065,-18358.240097200014,-0.007614490054822424,290637.76589753444,0.972831588908834,0.9701079446175158,0.6666666666666666,0.6753246753246753
A1,SYN012,PAIRED_NULL,BA,A,156,4,0.07526686285410002,0.42767081114374733,64.95544016262583,87.10405823835514,4.101538350802214,3.881109389621504,-0.22042896118070976,0.027902685112388668,0.0267522202243499,-0.0011504648880387679,100000000.0,-1.1102230246251565e-16,-7.16401980473445e-11,0.10126192376844678,1176526.5024546504,2.4714808688234657,0.48401091682852193,,
A2,SYN012,PAIRED_NULL,BA,A,156,4,0.07526686285410002,0.2661826510514193,11.301572799877187,12.864976874209463,4.101538350802214,4.026336546617133,-0.07520180418508104,0.027902685112388668,0.026981045886862988,-0.0009216392255256799,85238748.36505082,-0.1476125163494919,-94623.40791634099,-0.1546764769596262,629925.3889435573,1.0676732477105688,0.847746296301292,0.5961538461538461,0.6118421052631579
A1,SYN013,STRONG,AB,B,127,1,0.0006646048761776539,0.18698841782157916,8.083114237050026,5.578069236326237,3.754056729417147,3.599923680859397,-0.15413304855775012,0.038929258297461064,0.04534259470880528,0.006413336411344214,100000000.0,2.220446049250313e-16,1.2758706776997235e-10,-0.10862187347852104,552334.294047669,1.0520675497318148,0.9476181641596719,,
A2,SYN013,STRONG,AB,B,127,1,0.0006646048761776539,0.10927637647945301,3.316987312233732,3.726253483314433,3.754056729417147,3.717551253690814,-0.036505475726333,0.038929258297461064,0.038195589585456435,-0.0007336687120046287,99410729.30765694,-0.0058927069234304685,-4639.926711362535,-0.1036199511380462,232905.50328560296,0.8764190492918005,0.9888724210480692,0.6535433070866141,0.6587301587301587
A1,SYN013,STRONG,BA,A,127,8,0.005104551538631173,0.2249815318342918,14.131592417735488,12.412492981080662,3.754056729417147,3.6130230831247947,-0.14103364629235227,0.038929258297461064,0.043660513623393356,0.004731255325932292,100000000.0,2.220446049250313e-16,1.656282949811361e-10,-0.13894815914077335,621117.6879781376,1.0811686431969114,0.92903028330931,,
A2,SYN013,STRONG,BA,A,127,8,0.005104551538631173,0.1265155967049826,6.590994556462118,9.979515045573287,3.754056729417147,3.675000331916949,-0.0790563975001981,0.038929258297461064,0.04057949844001521,0.0016502401425541463,101256749.96079113,0.012567499607911481,9895.668982607578,-0.06617754968965782,252768.7061435482,1.377509111450531,0.9881833341610686,0.6535433070866141,0.6974789915966386
A1,SYN013,PAIRED_NULL,AB,B,127,1,0.001409603914316697,0.3670782434244087,16.435916924143932,9.14710811495164,3.754056729417148,3.377082244949987,-0.37697448446716075,0.03892925829746108,0.05629146988369151,0.017362211586230435,100000000.0,0.0,-3.3543883331530675e-11,-0.023629856783328587,1555896.9727348539,1.3451193737774445,0.6283233427535596,,
A2,SYN013,PAIRED_NULL,AB,B,127,1,0.001409603914316697,0.1108264745315985,3.6784139270464338,5.196576970821594,3.754056729417148,3.7093430176229627,-0.04471371179418515,0.03892925829746108,0.04034293323822764,0.0014136749407665655,103477638.79356655,0.03477638793566551,27382.982626508136,0.1470838359069515,189471.97036049157,1.0995546234523552,0.9948005399468107,0.7322834645669292,0.7380952380952381
A1,SYN013,PAIRED_NULL,BA,A,127,8,0.056690097245140424,0.35245612391475034,16.56733382875385,10.152887031243434,3.754056729417148,3.342779683683277,-0.411277045733871,0.03892925829746108,0.05411600714076297,0.015186748843301894,100000000.0,0.0,-1.7616983987097666e-11,-0.12891544106570055,1298424.3912893687,1.7049803537874695,0.7373761447256312,,
A2,SYN013,PAIRED_NULL,BA,A,127,8,0.056690097245140424,0.21462009814498795,7.258154117882518,11.654091071192262,3.754056729417148,3.576478545994478,-0.17757818342266996,0.03892925829746108,0.04298658624832574,0.004057327950864664,95350486.52156308,-0.046495134784369174,-36610.3423498969,-0.04579567671629195,311288.9717523415,1.6593859659370698,0.9808228511024105,0.5984251968503937,0.6386554621848739
A1,SYN014,STRONG,AB,B,125,0,0.0,0.25581919209703796,20.78500163192358,14.141088518741821,3.7842007847202326,3.561021190913999,-0.22317959380623353,0.033066524317219535,0.041820905287443394,0.008754380970223859,100000000.0,0.0,-2.6346242520958185e-11,-0.16128815420120543,930716.6062629732,1.6188413827840762,0.8252959005778071,,
A2,SYN014,STRONG,AB,B,125,0,0.0,0.11184749829685386,2.547935483038526,3.094294573320204,3.7842007847202326,3.7448246362340276,-0.039376148486204965,0.033066524317219535,0.03325670118009841,0.00019017686287887275,99669722.65737501,-0.003302773426249961,-2642.2187409999997,-0.0921479988007032,239442.07236545367,1.116154546328877,0.9857134928439767,0.64,0.64
A1,SYN014,STRONG,BA,A,125,0,0.0,0.2951734140297654,32.8142989277758,36.3050906944566,3.7842007847202326,3.564997508007425,-0.2192032767128076,0.033066524317219535,0.043690600069372185,0.01062407575215265,100000000.0,0.0,-9.815266821533441e-12,-0.03127167279801119,1218680.636849958,1.9676827415463434,0.7053093883318179,,
A2,SYN014,STRONG,BA,A,125,0,0.0,0.1415652255715055,4.152854491144768,2.7679697093345133,3.7842007847202326,3.7071978880321743,-0.07700289668805826,0.033066524317219535,0.03370098901941381,0.0006344647021942762,97977874.67765604,-0.020221253223439595,-16177.002578751833,-0.1708442027280967,327818.2924738229,1.172037899204234,0.9730889687533187,0.56,0.56
A1,SYN014,PAIRED_NULL,AB,B,125,0,0.0,0.2391317329770418,17.977878332033153,17.158895533383138,3.7842007847202317,3.484333615292179,-0.2998671694280528,0.03306652431721953,0.047847509533891455,0.014780985216671927,100000000.0,0.0,-4.6216882765293124e-11,-0.08858653032071194,697472.4629409639,1.39433692848434,0.9307750207282913,,
A2,SYN014,PAIRED_NULL,AB,B,125,0,0.0,0.11427616325581366,4.55209354433437,6.023531249850086,3.7842007847202317,3.717817177245677,-0.06638360747455474,0.03306652431721953,0.03514056570010135,0.002074041382881822,103892526.49612443,0.03892526496124438,31140.211968995285,-0.041060638201491514,233022.82751242805,1.4666923980262736,0.9907383180617205,0.64,0.64
A1,SYN014,PAIRED_NULL,BA,A,125,0,0.0,0.24049142046814057,16.90141677268594,16.692663702288417,3.7842007847202317,3.439629501019784,-0.34457128370044776,0.03306652431721953,0.049349917481785605,0.016283393164566076,99999999.99999999,-1.1102230246251565e-16,-2.246815711259842e-11,-0.2744204757938536,784064.4585597562,1.4794234048905117,0.9121373742646196,,
A2,SYN014,PAIRED_NULL,BA,A,125,0,0.0,0.14626850276060926,6.587496561291912,9.919610978920428,3.7842007847202317,3.713613433450407,-0.07058735126982452,0.03306652431721953,0.03383430656353326,0.0007677822463137349,95857941.05837563,-0.041420589416243714,-33136.471532995005,-0.12964980138027613,236510.2877479161,1.496499124267152,0.986319769154173,0.56,0.56
A1,SYN015,STRONG,AB,B,166,3,0.003919748446585361,0.2384924598729579,18.741666084557725,10.181679987584678,4.0717811512719715,3.579214324680619,-0.4925668265913523,0.026730598765853528,0.045970772213653276,0.019240173447799748,100000000.0,-1.1102230246251565e-16,-3.3662261733089583e-11,-0.4383383886032577,623413.6335810139,0.7931456503172931,0.9422996819438973,,
A2,SYN015,STRONG,AB,B,166,3,0.003919748446585361,0.12370157147643798,3.614010040205206,4.036994980177583,4.0717811512719715,4.0456061214367685,-0.026175029835203034,0.026730598765853528,0.02719190340787145,0.00046130464201792065,99568998.49291383,-0.004310015070861928,-2596.3946210011704,0.3004639472323212,169736.98310058477,2.3906921808936743,0.9885537343042884,0.7168674698795181,0.7300613496932515
A1,SYN015,STRONG,BA,A,166,12,0.005414952612712311,0.26344948235038024,21.479524981826597,8.398610208676343,4.0717811512719715,3.5241490761843774,-0.547632075087594,0.026730598765853528,0.04951456846925093,0.022783969703397404,100000000.0,-1.1102230246251565e-16,-4.488301564411945e-11,-0.4788779358517627,759246.4915936972,0.8517521648324236,0.9101928517322337,,
A2,SYN015,STRONG,BA,A,166,12,0.005414952612712311,0.14715869685065874,3.467526107528172,4.138984059573574,4.0717811512719715,4.052089117796225,-0.019692033475746662,0.026730598765853528,0.025832792964512356,-0.000897805801341172,100365034.14565718,0.0036503414565716152,2199.0008774527823,-0.014382600054337037,185135.46947353,1.1459514279551088,0.9861778015217105,0.6024096385542169,0.6493506493506493
A1,SYN015,PAIRED_NULL,AB,B,166,3,0.0005134027948976425,0.31198442688156997,51.49047029717591,62.980886413205766,4.0717811512719715,3.9231615872638974,-0.14861956400807408,0.026730598765853524,0.027745665220458425,0.0010150664546049008,100000000.0,2.220446049250313e-16,5.610376955514931e-12,-0.0184464589019676,896410.2616523019,1.7490128490069503,0.685806505054405,,
A2,SYN015,PAIRED_NULL,AB,B,166,3,0.0005134027948976425,0.12050050833620717,5.7588924842593,6.725435362717134,4.0717811512719715,4.028636646053929,-0.04314450521804236,0.026730598765853524,0.026892646949696605,0.0001620481838430811,101558277.6575861,0.015582776575861157,9387.214804735639,0.0016113778047145409,216325.30351201826,1.091242472943613,0.9818237539622389,0.7048192771084337,0.7177914110429447
A1,SYN015,PAIRED_NULL,BA,A,166,12,0.0065435652747402335,0.3168432403858722,56.390257439982555,73.8914046645748,4.0717811512719715,3.93687292008031,-0.13490823119166162,0.026730598765853524,0.028489459338568987,0.0017588605727154628,99999999.99999999,0.0,-5.610376955514931e-12,-0.04127673855180406,938683.4751039634,1.2924903417255535,0.6617476893531018,,
A2,SYN015,PAIRED_NULL,BA,A,166,12,0.0065435652747402335,0.1442958303029534,2.9338088287793918,1.7945723977021903,4.0717811512719715,3.9813454747758605,-0.09043567649611095,0.026730598765853524,0.027565389401898895,0.0008347906360453711,96828103.55538891,-0.031718964446110776,-19107.809907295705,-0.27158043154750183,193037.0722538336,0.7993251150530031,0.9851018738890018,0.5903614457831325,0.6363636363636364
