state,synthetic_species_id,world,orientation,target_fold,original_support_cells,evaluated_support_cells,zero_opportunity_truth_mass_fraction_full_domain,latent_truth_mass_fraction_retained,hellinger_distance,sliced_wasserstein_km,centroid_displacement_km,true_entropy,estimated_entropy,true_concentration,estimated_concentration
D0,SYN028,PAIRED_NULL,AB,B,175,175,0.0012498133470939341,1.0,0.1286750507270892,6.478877551938934,8.677782466748232,4.265301771945297,4.174356078483139,0.0205821863373335,0.0221708376198402
D1,SYN028,PAIRED_NULL,AB,B,175,175,0.0012498133470939341,1.0,0.1261852161728744,6.319238037994971,8.368933440630075,4.265301771945297,4.179350725330908,0.0205821863373335,0.02211826685761575
D2,SYN028,PAIRED_NULL,AB,B,175,172,0.0012498133470939341,0.9987501866529062,0.1262621562038022,6.266532624971033,8.368890130678016,4.260286153966875,4.174356078483139,0.020632671110344187,0.0221708376198402
D3,SYN028,PAIRED_NULL,AB,B,175,168,0.0012498133470939341,0.9895865507152232,0.12436054369449863,6.058412110349632,8.342288415277958,4.2349556394127505,4.15261249168417,0.020991759553038405,0.022505882432881263
D0,SYN029,PAIRED_NULL,AB,B,136,136,0.08650015715821542,1.0,0.24778401413053736,12.117162496454684,14.721812701672215,3.620097477370115,3.5079782748861876,0.04325586498044133,0.048414327815002496
D1,SYN029,PAIRED_NULL,AB,B,136,136,0.08650015715821542,1.0,0.12805472104807214,3.277786996278122,1.652749732057529,3.620097477370115,3.5720529641787704,0.04325586498044133,0.04445556656349887
D2,SYN029,PAIRED_NULL,AB,B,136,131,0.08650015715821542,0.9134998428417846,0.1340270727544316,3.9275151761596847,1.9099424658968047,3.5599266694533895,3.5079782748861876,0.046990662318647285,0.048414327815002496
D3,SYN029,PAIRED_NULL,AB,B,136,121,0.08650015715821542,0.893346321430108,0.1327803412668088,4.2413555930224405,2.5212817137401506,3.515271416865268,3.471956256962557,0.04878053059134603,0.049877004348075515
D0,SYN030,PAIRED_NULL,AB,B,88,88,0.0,1.0,0.09575297826788183,2.583655964859586,2.960423383217637,3.5410546508154095,3.52784506269061,0.040030716828477385,0.03955707904107919
D1,SYN030,PAIRED_NULL,AB,B,88,88,0.0,1.0,0.09575297826788183,2.583655964859586,2.960423383217637,3.5410546508154095,3.52784506269061,0.040030716828477385,0.03955707904107919
D2,SYN030,PAIRED_NULL,AB,B,88,88,0.0,1.0,0.09575297826788183,2.5836559648595814,2.96042338321795,3.5410546508154095,3.52784506269061,0.04003071682847737,0.03955707904107919
D3,SYN030,PAIRED_NULL,AB,B,88,88,0.0,1.0,0.09575297826788183,2.5836559648595814,2.96042338321795,3.5410546508154095,3.52784506269061,0.04003071682847737,0.03955707904107919
D0,SYN031,PAIRED_NULL,AB,B,87,87,0.00029464941139841085,1.0,0.10385246188660015,1.975127962692237,0.08372923926855787,3.2368497858329905,3.201711464562165,0.0628799026518935,0.06438015302421017
D1,SYN031,PAIRED_NULL,AB,B,87,87,0.00029464941139841085,1.0,0.10313300620698573,1.9947757603011227,0.2303081660322112,3.2368497858329905,3.2035024663374334,0.0628799026518935,0.0643411493442068
D2,SYN031,PAIRED_NULL,AB,B,87,86,0.00029464941139841085,0.9997053505886017,0.10314827127351997,1.987843957757924,0.22591527936452763,3.235112985479091,3.201711464562165,0.06291688721885431,0.06438015302421017
D3,SYN031,PAIRED_NULL,AB,B,87,86,0.00029464941139841085,0.9997053505886017,0.10314827127351997,1.987843957757924,0.22591527936452763,3.235112985479091,3.201711464562165,0.06291688721885431,0.06438015302421017
D0,SYN032,PAIRED_NULL,AB,B,169,169,0.04956147515043944,0.9999999999999999,0.20824186368537398,3.5240318498306276,1.7374870842575834,4.086108800752694,3.983411869272513,0.026087011107244058,0.02867654736873919
D1,SYN032,PAIRED_NULL,AB,B,169,169,0.04956147515043944,0.9999999999999999,0.13344446350707756,6.3578562290534135,8.611237852765658,4.086108800752694,3.9828223786149333,0.026087011107244058,0.02837770116019961
D2,SYN032,PAIRED_NULL,AB,B,169,168,0.04956147515043944,0.9504385248495605,0.1368916206731832,6.831653593863595,9.001585092830995,4.091676310750421,3.983411869272513,0.026159413083091956,0.02867654736873919
D3,SYN032,PAIRED_NULL,AB,B,169,165,0.04956147515043944,0.8644294354380546,0.1428618465951997,6.152289240061457,7.218609381269477,4.121438730727381,4.015977007252456,0.02401858812554965,0.025920163923477534
D0,SYN033,PAIRED_NULL,AB,B,148,148,0.0,1.0,0.12969786004949294,4.537890390251707,6.096816739581636,4.387215334968985,4.3583962402610075,0.015946368572872273,0.016557769263304475
D1,SYN033,PAIRED_NULL,AB,B,148,148,0.0,1.0,0.12969786004949294,4.537890390251707,6.096816739581636,4.387215334968985,4.3583962402610075,0.015946368572872273,0.016557769263304475
D2,SYN033,PAIRED_NULL,AB,B,148,148,0.0,1.0,0.12969786004949294,4.5378903902517065,6.096816739581506,4.387215334968985,4.3583962402610075,0.015946368572872266,0.016557769263304475
D3,SYN033,PAIRED_NULL,AB,B,148,147,0.0,0.9738587142297184,0.1314396657551276,4.66377096653649,6.064188562769955,4.38066999247679,4.352069882258278,0.016093408848970772,0.016709829813596158
D0,SYN034,PAIRED_NULL,AB,B,118,118,0.011677670042815402,1.0,0.11506944204694544,3.9050977868041117,2.0095099616042837,3.813061549760753,3.7819874258852946,0.03258388226278647,0.03239348364680154
D1,SYN034,PAIRED_NULL,AB,B,118,118,0.011677670042815402,1.0,0.08569877861888485,3.430537248376992,1.7765945734969881,3.813061549760753,3.801170236333874,0.03258388226278647,0.03179165242513001
D2,SYN034,PAIRED_NULL,AB,B,118,117,0.011677670042815402,0.9883223299571845,0.08618872518356661,3.1488382090692624,1.7913633737418453,3.7937884113740425,3.7819874258852946,0.03321882116730189,0.03239348364680154
D3,SYN034,PAIRED_NULL,AB,B,118,116,0.011677670042815402,0.9674162402125462,0.08705368098249218,3.666218773201829,1.9931221274730535,3.7710646457189787,3.7591146129906035,0.034203065173734115,0.033315900204114346
D0,SYN035,PAIRED_NULL,AB,B,136,136,0.043729014483620654,1.0,0.1855578605888775,12.022820285316222,18.587182463442687,3.8678755717325233,3.75113261522383,0.03257655543782022,0.03528191446939514
D1,SYN035,PAIRED_NULL,AB,B,136,136,0.043729014483620654,1.0,0.10976782535561587,2.4484453690340002,3.2331740429723133,3.8678755717325233,3.828515872640142,0.03257655543782022,0.03280403615028803
D2,SYN035,PAIRED_NULL,AB,B,136,128,0.043729014483620654,0.9562709855163793,0.1122560197449593,3.003681213422696,3.4684252144715035,3.792485944025028,3.7511326152238293,0.03502159593098658,0.03528191446939514
D3,SYN035,PAIRED_NULL,AB,B,136,115,0.043729014483620654,0.8779313953399458,0.11245014456693438,3.193398641087787,3.2330653128802185,3.7126460891169533,3.682788331731312,0.0379836324348605,0.037867360196315786
D0,SYN036,PAIRED_NULL,AB,B,129,129,0.06466768562501637,1.0,0.21664221976335477,7.033485664557656,6.770302979668415,3.744717520712947,3.558923839355762,0.04142163180455591,0.051341936400310526
D1,SYN036,PAIRED_NULL,AB,B,129,129,0.06466768562501637,1.0,0.11659418860949945,3.58613690424034,4.644973161097165,3.744717520712947,3.6543614231021233,0.04142163180455591,0.04625050045454614
D2,SYN036,PAIRED_NULL,AB,B,129,122,0.06466768562501637,0.9353323143749837,0.12057181602300095,4.11227403056887,4.93189491897081,3.655770583812139,3.558923839355761,0.045790049511139824,0.051341936400310526
D3,SYN036,PAIRED_NULL,AB,B,129,114,0.06466768562501637,0.8394729866018327,0.11966504929884621,5.788668573016787,3.9497925072140547,3.5474537845965326,3.4626006733800008,0.05295875969503855,0.05898039616902177
D0,SYN037,PAIRED_NULL,AB,B,63,63,0.0,0.9999999999999999,0.08493744986924379,4.564359925057356,6.430403497382281,3.18244360993011,3.1762415978443386,0.06517502563505818,0.06366705348260847
D1,SYN037,PAIRED_NULL,AB,B,63,63,0.0,0.9999999999999999,0.08493744986924379,4.564359925057356,6.430403497382281,3.18244360993011,3.1762415978443386,0.06517502563505818,0.06366705348260847
D2,SYN037,PAIRED_NULL,AB,B,63,63,0.0,0.9999999999999999,0.08493744986924377,4.5643599250573565,6.430403497381776,3.18244360993011,3.1762415978443386,0.0651750256350582,0.06366705348260847
D3,SYN037,PAIRED_NULL,AB,B,63,62,0.0,0.9738313881402723,0.0860260428152654,4.737796446456383,6.691466226916306,3.1435452936434,3.1363917962169263,0.0680027357654704,0.06654853224541998
D0,SYN038,PAIRED_NULL,AB,B,93,93,0.0,0.9999999999999999,0.10102009717097854,5.2048821245814985,6.664506526481807,3.4763227392505303,3.461797799260248,0.047411663846633215,0.051162230953537315
D1,SYN038,PAIRED_NULL,AB,B,93,93,0.0,0.9999999999999999,0.10102009717097854,5.2048821245814985,6.664506526481807,3.4763227392505303,3.461797799260248,0.047411663846633215,0.051162230953537315
D2,SYN038,PAIRED_NULL,AB,B,93,93,0.0,0.9999999999999999,0.10102009717097854,5.2048821245814985,6.664506526482165,3.4763227392505307,3.461797799260248,0.047411663846633235,0.051162230953537315
D3,SYN038,PAIRED_NULL,AB,B,93,93,0.0,0.9999999999999999,0.10102009717097854,5.2048821245814985,6.664506526482165,3.4763227392505307,3.461797799260248,0.047411663846633235,0.051162230953537315
D0,SYN039,PAIRED_NULL,AB,B,134,134,0.003752471307910902,1.0,0.1242025081254514,3.6884751486981013,3.8724942227826613,3.9361402399626026,3.86883655006775,0.031703150471515305,0.0331154681403514
D1,SYN039,PAIRED_NULL,AB,B,134,134,0.003752471307910902,1.0,0.116289745969422,3.9053094093803415,4.419360088909709,3.9361402399626026,3.8846495820397764,0.031703150471515305,0.03287417592451667
D2,SYN039,PAIRED_NULL,AB,B,134,129,0.003752471307910902,0.9962475286920889,0.11650646089725256,3.8507249816000155,4.446029750199611,3.920337742734281,3.86883655006775,0.03193922662827257,0.0331154681403514
D3,SYN039,PAIRED_NULL,AB,B,134,116,0.003752471307910902,0.9392877638069386,0.11207704496218987,4.023649836410221,5.642901124344491,3.8213805497120585,3.7600521763085215,0.035077936437503725,0.03644659610942208
D0,SYN040,PAIRED_NULL,AB,B,91,91,0.001626615345720174,0.9999999999999999,0.11564434395774954,3.2439016883191596,3.389663941960047,3.6169705526218396,3.5885648154843213,0.04091441299539979,0.04212670958486979
D1,SYN040,PAIRED_NULL,AB,B,91,91,0.001626615345720174,0.9999999999999999,0.11202717355148153,3.0649284731846556,2.8795228642128228,3.6169705526218396,3.5946944917213863,0.04091441299539979,0.04199535954607428
D2,SYN040,PAIRED_NULL,AB,B,91,90,0.001626615345720174,0.9983733846542797,0.11211691761782418,3.1006815707846322,2.8725364068178245,3.610773690698638,3.5885648154843217,0.041045187982659326,0.04212670958486979
D3,SYN040,PAIRED_NULL,AB,B,91,87,0.001626615345720174,0.9967682970191365,0.1109109092887033,3.2259851496674457,3.046378597250071,3.602937127956476,3.5798015530599114,0.041176522023798394,0.0423033643798796
D0,SYN041,PAIRED_NULL,AB,B,62,62,0.0,0.9999999999999999,0.07669875824978621,2.215116130044337,1.3972459220713098,3.0130496370362434,2.9787098192321437,0.081751066648239,0.0826288401834013
D1,SYN041,PAIRED_NULL,AB,B,62,62,0.0,0.9999999999999999,0.07669875824978621,2.215116130044337,1.3972459220713098,3.0130496370362434,2.9787098192321437,0.081751066648239,0.0826288401834013
D2,SYN041,PAIRED_NULL,AB,B,62,62,0.0,0.9999999999999999,0.0766987582497862,2.2151161300443376,1.3972459220715803,3.013049637036244,2.9787098192321437,0.08175106664823903,0.0826288401834013
D3,SYN041,PAIRED_NULL,AB,B,62,60,0.0,0.9549337727655601,0.07695393661261732,2.557383000644515,2.1809680077023437,2.9602617264474094,2.9266987427120137,0.08746513719803022,0.08852892955449343
D0,SYN042,PAIRED_NULL,AB,B,126,126,0.0038263853080060346,1.0000000000000002,0.11997068556881874,3.07425513936001,1.3019845108701997,3.859463207866643,3.8128297147273713,0.033837080142388,0.03476553051196807
D1,SYN042,PAIRED_NULL,AB,B,126,126,0.0038263853080060346,1.0000000000000002,0.11159850417761716,3.6146939463570487,2.563509279762436,3.859463207866643,3.8233113453150707,0.033837080142388,0.0345162142273274
D2,SYN042,PAIRED_NULL,AB,B,126,125,0.0038263853080060346,0.9961736146919942,0.11181180845124492,3.564974108930357,2.582846393040791,3.8490751690593297,3.8128297147273713,0.03408276750609417,0.03476553051196807
D3,SYN042,PAIRED_NULL,AB,B,126,121,0.0038263853080060346,0.910308616946579,0.1168735420875377,3.5253999597616583,3.510221076259961,3.8565797086851976,3.821385919374265,0.033471385977793276,0.03385557852355029
D0,SYN043,PAIRED_NULL,AB,B,110,110,0.0,0.9999999999999999,0.11029375227374906,5.581235843747167,7.493870563176647,3.7417964003113138,3.6737314652047464,0.03381146517357522,0.03571005637893752
D1,SYN043,PAIRED_NULL,AB,B,110,110,0.0,0.9999999999999999,0.11029375227374906,5.581235843747167,7.493870563176647,3.7417964003113138,3.6737314652047464,0.03381146517357522,0.03571005637893752
D2,SYN043,PAIRED_NULL,AB,B,110,110,0.0,0.9999999999999999,0.11029375227374906,5.581235843747167,7.493870563176647,3.7417964003113138,3.6737314652047464,0.03381146517357522,0.03571005637893752
D3,SYN043,PAIRED_NULL,AB,B,110,110,0.0,0.9999999999999999,0.11029375227374906,5.581235843747167,7.493870563176647,3.7417964003113138,3.6737314652047464,0.03381146517357522,0.03571005637893752
D0,SYN044,PAIRED_NULL,AB,B,119,119,0.0,0.9999999999999999,0.11994622263911199,2.9377436308025713,2.9134018753220094,3.900962335963447,3.8814750161839116,0.028961603400408296,0.02890429623928889
D1,SYN044,PAIRED_NULL,AB,B,119,119,0.0,0.9999999999999999,0.11994622263911199,2.9377436308025713,2.9134018753220094,3.900962335963447,3.8814750161839116,0.028961603400408296,0.02890429623928889
D2,SYN044,PAIRED_NULL,AB,B,119,119,0.0,0.9999999999999999,0.11994622263911199,2.9377436308025713,2.9134018753220094,3.900962335963447,3.8814750161839116,0.028961603400408296,0.02890429623928889
D3,SYN044,PAIRED_NULL,AB,B,119,117,0.0,0.9945225291744915,0.11795661882323481,3.0283990551387303,2.7388005361271146,3.8855351845957324,3.870060984141323,0.029260802411296305,0.029146509344390666
D0,SYN045,PAIRED_NULL,AB,B,79,79,0.0002621010105253318,1.0,0.09786055708100398,2.177947016979938,1.234695913241755,3.441312582679217,3.3841192919826972,0.04384374380233816,0.0449828765097584
D1,SYN045,PAIRED_NULL,AB,B,79,79,0.0002621010105253318,1.0,0.09718221815662671,2.1581939406187467,1.0815494654709557,3.441312582679217,3.385693989824949,0.04384374380233816,0.04495866503275563
D2,SYN045,PAIRED_NULL,AB,B,79,78,0.0002621010105253318,0.9997378989894745,0.09719499800199442,2.157099993208915,1.0862810849566693,3.4397905990853967,3.3841192919826972,0.04386666708743667,0.0449828765097584
D3,SYN045,PAIRED_NULL,AB,B,79,75,0.0002621010105253318,0.9547902660578449,0.09716537614724037,2.701050853838064,2.055065536174514,3.395071714527833,3.333993068940082,0.046210025408605776,0.04765108715643894
D0,SYN046,PAIRED_NULL,AB,B,101,101,0.0001675626245113037,1.0,0.1283588595839612,2.9760157467665445,1.7110972525614905,3.1637938362562084,3.0747032059248838,0.08259312884128052,0.08702972249486254
D1,SYN046,PAIRED_NULL,AB,B,101,101,0.0001675626245113037,1.0,0.12802670703474542,2.9612282658652687,1.6512440540218307,3.1637938362562084,3.0758129727242407,0.08259312884128052,0.08700056835143434
D2,SYN046,PAIRED_NULL,AB,B,101,100,0.0001675626245113037,0.9998324373754888,0.12803743806067575,2.9543256054587665,1.65155887911443,3.162699422725489,3.0747032059248838,0.08262078675602039,0.08702972249486254
D3,SYN046,PAIRED_NULL,AB,B,101,97,0.0001675626245113037,0.9965599572875113,0.1278409617974026,3.144287840600976,1.7570874309476407,3.1491101686830842,3.0620274962090894,0.08315694910602474,0.08753081731618433
D0,SYN047,PAIRED_NULL,AB,B,156,156,0.0,1.0,0.11966758670481907,5.245463739809557,6.087384430043499,4.035092738771586,4.051536337924873,0.030391360205441063,0.027139275565401057
D1,SYN047,PAIRED_NULL,AB,B,156,156,0.0,1.0,0.11966758670481907,5.245463739809557,6.087384430043499,4.035092738771586,4.051536337924873,0.030391360205441063,0.027139275565401057
D2,SYN047,PAIRED_NULL,AB,B,156,156,0.0,1.0,0.11966758670481907,5.245463739809557,6.087384430043499,4.035092738771586,4.051536337924873,0.030391360205441063,0.027139275565401057
D3,SYN047,PAIRED_NULL,AB,B,156,151,0.0,0.9980427203090448,0.11922493380121874,5.129792590895436,6.18437213612667,4.026729705251973,4.044258493303136,0.030509051684665996,0.027239952360665027
D0,SYN048,PAIRED_NULL,AB,B,130,130,0.015418216092368677,1.0,0.13181490084888706,7.336860316598126,12.854126000088973,3.59912898612281,3.5223850333911355,0.04657954648680845,0.0454910416112683
D1,SYN048,PAIRED_NULL,AB,B,130,130,0.015418216092368677,1.0,0.0977797095913465,3.637338641315535,4.52541142399112,3.59912898612281,3.5855034349066552,0.04657954648680845,0.04409497734638102
D2,SYN048,PAIRED_NULL,AB,B,130,114,0.015418216092368677,0.9845817839076313,0.0985457741463941,3.3002576259634524,4.788560526977821,3.537388355470803,3.5223850333911355,0.04802020451937207,0.0454910416112683
D3,SYN048,PAIRED_NULL,AB,B,130,105,0.015418216092368677,0.9748651404904847,0.09445941716265494,2.792510694917044,3.7870560069814068,3.499490903585744,3.491261124320276,0.04896031772297519,0.04620425175575096
D0,SYN049,PAIRED_NULL,AB,B,100,100,0.00024242697261766941,1.0,0.0867662040764168,1.3313836660011977,0.944428367542475,3.784757051141047,3.771502912185132,0.03069022567570614,0.03019062059715908
D1,SYN049,PAIRED_NULL,AB,B,100,100,0.00024242697261766941,1.0,0.08605957243728983,1.3470151056560948,0.9716704580578109,3.784757051141047,3.7728728773543447,0.03069022567570614,0.030175730388427906
D2,SYN049,PAIRED_NULL,AB,B,100,99,0.00024242697261766941,0.9997575730273823,0.08607003744878677,1.3223140172770638,0.9712795444836811,3.7834136965900127,3.771502912185132,0.03070505256618282,0.03019062059715908
D3,SYN049,PAIRED_NULL,AB,B,100,99,0.00024242697261766941,0.9997575730273823,0.08607003744878677,1.3223140172770638,0.9712795444836811,3.7834136965900127,3.771502912185132,0.03070505256618282,0.03019062059715908
D0,SYN050,PAIRED_NULL,AB,B,144,144,0.0,1.0,0.1199234105424957,7.317913822860038,9.241483471143939,4.157787079367686,4.104197503004105,0.02258747848369265,0.023350592711214875
D1,SYN050,PAIRED_NULL,AB,B,144,144,0.0,1.0,0.1199234105424957,7.317913822860038,9.241483471143939,4.157787079367686,4.104197503004105,0.02258747848369265,0.023350592711214875
D2,SYN050,PAIRED_NULL,AB,B,144,144,0.0,1.0,0.1199234105424957,7.317913822860038,9.241483471143939,4.157787079367686,4.104197503004105,0.02258747848369265,0.023350592711214875
D3,SYN050,PAIRED_NULL,AB,B,144,144,0.0,1.0,0.1199234105424957,7.317913822860038,9.241483471143939,4.157787079367686,4.104197503004105,0.02258747848369265,0.023350592711214875
