K,block,start_realization,end_realization,orientation,strong_gain_pp,paired_null_gain_pp,separation_pp,strong_geometry_coverage,paired_null_geometry_coverage,STRONG_hellinger_median,PAIRED_NULL_hellinger_median,STRONG_sliced_wasserstein_km_median,PAIRED_NULL_sliced_wasserstein_km_median,STRONG_geometry_coverage_crosscheck,PAIRED_NULL_geometry_coverage_crosscheck,BA_minus_AB_separation_pp
4,45,177,180,BA,-0.625732318163565,4.206288033809276,-3.0495077819467644,1.0,0.875,0.06804084746053987,0.06882973494776876,1.7194224901972783,2.479399433447675,1.0,0.875,-4.434291167877936
4,46,181,184,AB,2.2120582265980726,4.328700523814185,-1.4129422358682577,0.9375,0.875,0.05472062811701249,0.05357261841944733,1.553569977665821,1.6097339211125,0.9375,0.875,-1.8396119915586817
4,46,181,184,BA,0.6399648327293395,3.892519060156279,-3.2525542274269394,1.0,0.875,0.06341158031981503,0.06840913453082698,1.8254386137284864,2.2744261564306623,1.0,0.875,-1.8396119915586817
4,47,185,188,AB,2.9442501032531,3.727719094168152,-0.7834689909150518,1.0,0.875,0.052821082012540814,0.054836524996483324,1.5153265594188055,1.8532273375718993,1.0,0.875,-1.2581770271554067
4,47,185,188,BA,1.5994127667852576,3.641058784855716,-2.0416460180704585,0.9375,0.875,0.06775994159625688,0.06874240604824397,1.839274020854721,2.446993598263308,0.9375,0.875,-1.2581770271554067
4,48,189,192,AB,3.330505483278645,4.681649530658454,-0.33648041469871703,0.9375,0.8125,0.053295023317542656,0.05471897469638071,1.6566833573688688,1.7020592776316485,0.9375,0.8125,-5.353579701426597
4,48,189,192,BA,-0.8701302252065501,4.857719762646859,-5.690060116125314,0.9375,0.875,0.06669793002106147,0.06899350211445396,1.9600211326908834,2.143992275544848,0.9375,0.875,-5.353579701426597
4,49,193,196,AB,2.222513747270881,4.052808613246255,-2.035296069463847,0.9375,0.875,0.0534579282624795,0.053629651148253805,1.4817871009530443,1.9857613689800762,0.9375,0.875,-0.9383149576835699
4,49,193,196,BA,1.080891554076142,4.054502581223558,-2.9736110271474168,1.0,0.875,0.06728513847893455,0.06756562549486003,1.7672667250387954,2.2723367396112346,1.0,0.875,-0.9383149576835699
4,50,197,200,AB,3.3043737221728344,3.8367698492903215,-0.25259597235464515,1.0,0.875,0.05344566726704553,0.05381236296112797,1.499404824660908,1.718415829833773,1.0,0.875,-2.556506230240291
4,50,197,200,BA,2.0313452357768447,4.689655192432004,-2.809102202594936,0.9375,0.8125,0.06544439186302828,0.06856553266318664,1.7961908096498052,2.122632790747505,0.9375,0.8125,-2.556506230240291
8,1,1,8,AB,7.935184244446277,3.250588274916622,4.684595969529655,1.0,0.875,0.036609684483065424,0.038400382247194303,1.0526644902177842,1.3703220516237884,1.0,0.875,-1.6348457064502262
8,1,1,8,BA,6.5284427784105405,3.478692515331112,3.0497502630794284,1.0,0.875,0.045665761426335084,0.04961305428762733,1.2016230508300962,1.5802108578478635,1.0,0.875,-1.6348457064502262
8,2,9,16,AB,6.551741436016124,2.681338585006413,3.2909371246183388,1.0,0.875,0.035537844693196846,0.03703087040536924,1.0163365787515424,1.1777470505699497,1.0,0.875,-1.2056652602296674
8,2,9,16,BA,6.116045976263784,4.030774111875113,2.0852718643886714,1.0,0.875,0.04604977795088231,0.04699915085768451,1.3257540758426782,1.489250468552278,1.0,0.875,-1.2056652602296674
8,3,17,24,AB,7.986009114987219,2.291154175100368,5.54976745825109,1.0,0.875,0.035776012847055866,0.037339410681402466,1.0941598129959105,1.3096919318902653,1.0,0.875,-4.171530686618796
8,3,17,24,BA,5.693729885845099,3.450354721558785,1.3782367716322934,1.0,0.875,0.045918926873136395,0.04749249249030863,1.38556525704159,1.660510205649648,1.0,0.875,-4.171530686618796
8,4,25,32,AB,7.677440796564136,3.0534103917458952,4.388190800760649,1.0,0.875,0.037489745591796714,0.037203785847935114,0.9851032724940365,1.3399999287237938,1.0,0.875,-4.1381806614438315
8,4,25,32,BA,3.905044238553652,3.6550340992368344,0.2500101393168177,1.0,0.875,0.04535337017566207,0.04738488619577707,1.3404272439120373,1.6338887864805867,1.0,0.875,-4.1381806614438315
8,5,33,40,AB,7.669136398790443,1.9324665946269017,5.987900734181395,1.0,0.875,0.035692885589475476,0.03629391393039855,1.0595361440462654,1.1846658871201208,1.0,0.875,-3.5881800247912157
8,5,33,40,BA,6.518028392686183,3.6441648270770353,2.399720709390179,1.0,0.875,0.04623041216097823,0.04622390171615606,1.1788643959495324,1.564165076144996,1.0,0.875,-3.5881800247912157
8,6,41,48,AB,7.926507586880635,2.6133472283334758,5.21852580492617,1.0,0.875,0.03689317868595769,0.037436415565841985,1.0493328300476825,1.2836139549045917,1.0,0.875,-2.0424093339721043
8,6,41,48,BA,6.410546592571981,3.2344301216179154,3.1761164709540655,0.9375,0.875,0.04595419732396015,0.04740116008257536,1.3442687656471288,1.5471060073954386,0.9375,0.875,-2.0424093339721043
8,7,49,56,AB,7.535792743827417,2.2345132371806535,5.301279506646764,1.0,0.875,0.036669334465532666,0.03596042288081634,1.0118098407798592,1.2044502794127467,1.0,0.875,-1.7609097069391848
8,7,49,56,BA,6.7402243417448595,3.1998545420372806,3.540369799707579,1.0,0.875,0.04646241223889337,0.046055945823875954,1.1342442509440558,1.4208509498619255,1.0,0.875,-1.7609097069391848
8,8,57,64,AB,7.881384279609959,2.924175223027778,4.487652716270514,1.0,0.875,0.037042073882929946,0.037143887409062104,1.0092629813975589,1.1755752313595267,1.0,0.875,-1.7540510785443102
8,8,57,64,BA,7.318453896028056,4.123045533139742,2.7336016377262036,1.0,0.875,0.045950605482896215,0.047498470476022236,1.2631406772087117,1.6964906107527178,1.0,0.875,-1.7540510785443102
8,9,65,72,AB,8.107518829758945,1.9621282728236027,5.922860804140389,1.0,0.875,0.03663251479246125,0.03744753721435939,0.9918432058972497,1.3881629597885445,1.0,0.875,-4.156888415640463
8,9,65,72,BA,5.078476724979351,3.3125043364794258,1.7659723884999257,1.0,0.875,0.045960159538748616,0.04921654235912781,1.252898162089794,1.7951863721946926,1.0,0.875,-4.156888415640463
8,10,73,80,AB,7.65310277419796,2.4549568959606423,5.198145878237318,1.0,0.875,0.0370207703119317,0.03745365812306038,1.035088112128578,1.2799826490759534,1.0,0.875,-2.622313427495332
8,10,73,80,BA,6.163714981436173,3.153306211422871,2.5758324507419856,1.0,0.875,0.04502060793643348,0.04788937751332037,1.3164277095206243,1.508307949785213,1.0,0.875,-2.622313427495332
8,11,81,88,AB,7.988435962652821,1.9708135150592252,5.833468459131786,1.0,0.875,0.03635818239518481,0.03755104566021506,1.183975872160238,1.2675990183512504,1.0,0.875,-2.5947894420825923
8,11,81,88,BA,6.53007790087444,3.1301028319643507,3.2386790170491935,1.0,0.875,0.0468205821195584,0.0471382831270366,1.289922839268789,1.6080635591673458,1.0,0.875,-2.5947894420825923
8,12,89,96,AB,7.871019487750155,1.729912845671052,6.141106642079103,1.0,0.875,0.036779049234801284,0.03743071556794586,1.0702670100361087,1.3022564644530144,1.0,0.875,-4.466245928858118
8,12,89,96,BA,5.855450776704226,4.118036532527938,1.6748607132209852,1.0,0.875,0.04542665443045109,0.046000260721671835,1.2870406686529194,1.5216961916790752,1.0,0.875,-4.466245928858118
8,13,97,104,AB,7.9131316474535005,2.9355900567896844,4.576774651082855,1.0,0.875,0.03528555871358704,0.03784501858597182,1.125546783641386,1.4012639117027723,1.0,0.875,-1.964252645427642
8,13,97,104,BA,6.958956858422157,3.623164405512564,2.6125220056552125,1.0,0.875,0.04470671359421349,0.04772740737745937,1.2689951346672605,1.5934496520602925,1.0,0.875,-1.964252645427642
8,14,105,112,AB,7.771125543817078,1.993379969263836,5.7537932333461494,1.0,0.875,0.037659184452360966,0.037522175105612024,0.9647108628843315,1.2691984634526554,1.0,0.875,-3.2116408380252204
8,14,105,112,BA,6.237406100681856,3.6952537053609267,2.542152395320929,1.0,0.875,0.04634872556508768,0.04814057232524188,1.3453847950237203,1.6144151554025958,1.0,0.875,-3.2116408380252204
8,15,113,120,AB,7.964694874586372,2.8855187265383595,4.90845142963312,1.0,0.875,0.036332660405320974,0.03688105061259993,1.1227369391127322,1.3339908441961383,1.0,0.875,-3.4425887029760176
8,15,113,120,BA,5.83474398168089,4.368881255023788,1.465862726657102,1.0,0.875,0.04547908617539349,0.047510874438779195,1.2424544729329439,1.52629921164114,1.0,0.875,-3.4425887029760176
8,16,121,128,AB,7.825365793242635,2.017838638994942,5.807527154247692,1.0,0.875,0.03640522430617884,0.03699923165821829,1.0508654388738814,1.2255807793187707,1.0,0.875,-4.968281653008534
8,16,121,128,BA,4.371963990282702,3.2418543489769043,0.8392455012391582,0.9375,0.875,0.045142284383064245,0.048377471778029354,1.3459729376412697,1.5794746444058787,0.9375,0.875,-4.968281653008534
8,17,129,136,AB,7.839910076495956,2.620689632015447,5.219220444480509,1.0,0.875,0.037067752990216904,0.03578640333107484,1.0845556629241466,1.1880408939023213,1.0,0.875,-3.9777461184922727
8,17,129,136,BA,4.9523902129334925,3.710915886945256,1.2414743259882366,1.0,0.875,0.046002026940383856,0.047114993709389624,1.5239499410640784,1.5921932227030586,1.0,0.875,-3.9777461184922727
8,18,137,144,AB,7.880219795514441,2.1989450498393968,4.490458164129986,1.0,0.875,0.035993493888951886,0.03661521662404793,1.0037910252800428,1.1947691631899686,1.0,0.875,-3.424484271501509
8,18,137,144,BA,5.225608824135431,3.619722726731421,1.0659738926284774,1.0,0.875,0.04441161942214167,0.04735735267277248,1.3704716918053785,1.7588146869476078,1.0,0.875,-3.424484271501509
8,19,145,152,AB,7.980680326567711,2.435093783788891,5.217741534512069,1.0,0.875,0.03548527773516636,0.03730456206042414,1.0816680262341634,1.2656540967434662,1.0,0.875,-2.5205468675828606
8,19,145,152,BA,6.605110790588928,3.9079161236597204,2.697194666929208,0.9375,0.875,0.04709471727827264,0.04677539057501938,1.3772634542236801,1.502141732484412,0.9375,0.875,-2.5205468675828606
8,20,153,160,AB,7.636704168898255,2.800013917495344,4.711924079720904,1.0,0.875,0.03655058585988379,0.03684339376795388,1.044451425501883,1.305619982765704,1.0,0.875,-2.9810002485040905
8,20,153,160,BA,5.658919813250934,3.8642060554013966,1.7309238312168138,1.0,0.875,0.04553368044783847,0.046500707659574696,1.2628572717461268,1.5416950786398458,1.0,0.875,-2.9810002485040905
8,21,161,168,AB,7.691822637586028,2.596793785591769,4.53949966624908,1.0,0.875,0.03736666586560454,0.0367034436948243,1.1456298725961986,1.1885771119496678,1.0,0.875,-2.573946845805606
8,21,161,168,BA,5.722576196023944,3.7570233755804696,1.9655528204434742,0.9375,0.875,0.046157736915620834,0.046808962667073156,1.3610386123129223,1.653334084876347,0.9375,0.875,-2.573946845805606
8,22,169,176,AB,8.011056939413146,2.1593171990694455,5.8323787380809495,1.0,0.875,0.036894528377509096,0.03730036812033598,1.0041731329817223,1.2017515542246837,1.0,0.875,-3.6202387501578697
8,22,169,176,BA,5.070387441950405,2.8582474540273255,2.21213998792308,1.0,0.875,0.046402225783951145,0.046139347042744625,1.4023060969908612,1.5988612080706486,1.0,0.875,-3.6202387501578697
8,23,177,184,AB,6.655330155635315,2.196479512031611,3.4431372448828337,1.0,0.875,0.03729883917485331,0.03634059090301196,1.065148694279577,1.1505177401916076,1.0,0.875,-5.267478925934597
8,23,177,184,BA,2.330479816693236,4.154821497745,-1.8243416810517639,0.9375,0.875,0.044878691656100006,0.048159394239024676,1.327330292948071,1.5503919996799773,0.9375,0.875,-5.267478925934597
8,24,185,192,AB,7.751434413462585,2.8487794972443443,4.902654916218241,1.0,0.875,0.03612623189453462,0.037498289799253515,0.9930972959166188,1.2309426111622175,1.0,0.875,-2.6973449662178
8,24,185,192,BA,5.513484262356294,3.3081743123558534,2.2053099500004407,1.0,0.875,0.0469965162335019,0.04733944493589559,1.349288792118454,1.6141751012575056,1.0,0.875,-2.6973449662178
8,25,193,200,AB,7.837265723600524,2.2264186225229827,5.610847101077541,1.0,0.875,0.03659867729459994,0.03825302689627597,1.006798447510963,1.1521951591211206,1.0,0.875,-3.504527277913665
8,25,193,200,BA,6.473901203537181,4.011097210798889,2.106319823163876,1.0,0.875,0.046052335942116815,0.04769551896450451,1.2384574831102815,1.624288815748501,1.0,0.875,-3.504527277913665
16,1,1,16,AB,8.432645533169975,1.3562432402559483,6.911311773942388,1.0,0.9375,0.025501300490652183,0.025276583168339,0.6991418740722564,0.9244512007138008,1.0,0.9375,-1.5013807652854796
16,1,1,16,BA,7.9497239567958475,2.4106366841164384,5.409931008656908,1.0,0.875,0.031467120010247464,0.032308970454526076,0.8435193812727211,1.0952809823542156,1.0,0.875,-1.5013807652854796
16,2,17,32,AB,8.476958041437477,1.4345854523635457,6.63492675245881,1.0,0.9375,0.024351548082320783,0.025276156357669964,0.7228533610643146,0.9287830303356062,1.0,0.9375,-0.8367952607765208
16,2,17,32,BA,8.183453622392447,2.3853221307101573,5.798131491682289,1.0,0.875,0.031391201874603945,0.0325667949752934,0.9298029641379537,1.133459671695139,1.0,0.875,-0.8367952607765208
16,3,33,48,AB,8.434207593811452,0.980296767135737,7.058369478883774,1.0,0.9375,0.02487135946630019,0.0257366678309599,0.802575368367632,0.8625045310705778,1.0,0.9375,-1.2656547783125767
16,3,33,48,BA,7.813237943473416,2.0205232429022177,5.792714700571198,1.0,0.9375,0.03226613145449447,0.031536364185026755,1.0251281589874714,1.086492467564363,1.0,0.9375,-1.2656547783125767
16,4,49,64,AB,9.428016100862141,1.0884750033098571,6.8468208692139125,1.0,0.9375,0.0251073053590726,0.025203916283726074,0.7434349116941625,0.8326023005391662,1.0,0.9375,-0.8807073665543346
16,4,49,64,BA,7.756301647108831,1.7901881444492536,5.966113502659578,1.0,0.9375,0.0325785639435788,0.03109235331483485,0.8197953212786167,1.0874641365182298,1.0,0.9375,-0.8807073665543346
16,5,65,80,AB,8.005122762011617,0.7906373951645657,7.214485366847051,1.0,0.9375,0.02449832939524308,0.025463876984084293,0.7641841877863088,0.7871079180255823,1.0,0.9375,-1.8858149216403834
16,5,65,80,BA,7.470566503031606,2.1418960578249386,5.328670445206668,1.0,0.875,0.03041073972444157,0.032062676658152864,0.8961997403879763,1.151937725294281,1.0,0.875,-1.8858149216403834
16,6,81,96,AB,8.11072760089534,0.8209669190340013,7.289760681861338,1.0,0.9375,0.025245581523302953,0.025025416315406945,0.844273049411131,0.8815537580392707,1.0,0.9375,-1.5362048871128238
16,6,81,96,BA,7.804200371675987,2.0506445769274717,5.7535557947485145,1.0,0.875,0.03222065134341312,0.03242531335704958,0.8786157780142684,1.06945295920736,1.0,0.875,-1.5362048871128238
16,7,97,112,AB,8.174774860764652,0.9611775958063931,7.213597264958259,1.0,0.9375,0.025286156885641845,0.02525966189276028,0.7963968603521437,0.9240696309611846,1.0,0.9375,-1.9613671454402315
16,7,97,112,BA,8.080941404240955,2.544882374344503,5.252230119518027,1.0,0.875,0.0312198178079761,0.03210182937266961,0.8771980721637423,1.0839153554879917,1.0,0.875,-1.9613671454402315
16,8,113,128,AB,8.407090930256995,1.0496686259472583,7.201805037909415,1.0,0.9375,0.02513071947213178,0.0254030032650622,0.7796191072394532,0.9604548414699774,1.0,0.9375,-1.149066546728485
16,8,113,128,BA,8.190550030579553,2.1378115393986232,6.05273849118093,1.0,0.875,0.030472267463821305,0.03224747552302512,0.8252674354909681,1.104653092491974,1.0,0.875,-1.149066546728485
16,9,129,144,AB,8.247848818000548,0.3236575729221577,7.68632305903052,1.0,0.9375,0.02491496838287221,0.02491080256832348,0.7441379245827661,0.9143657826395278,1.0,0.9375,-1.5990802898580077
16,9,129,144,BA,7.756980882154957,1.8190160769315618,6.087242769172512,1.0,0.875,0.030448595143702146,0.03246379142678989,0.9987428599515823,1.048371804982076,1.0,0.875,-1.5990802898580077
16,10,145,160,AB,8.195437224003413,1.2313748514503673,6.914375465149346,1.0,0.9375,0.0244977349442243,0.025213051586007496,0.7361137448500403,0.9209675885567101,1.0,0.9375,-1.433011181694967
16,10,145,160,BA,8.073127235690283,2.508027293500531,5.481364283454379,1.0,0.875,0.030887246065640944,0.03175988337441994,0.9493789305950482,1.0604282842421509,1.0,0.875,-1.433011181694967
16,11,161,176,AB,8.543641938954039,0.4050578756447333,6.943160998323791,1.0,0.9375,0.025016294299944095,0.02602662754338502,0.7222457673635767,0.9709134647159448,1.0,0.9375,0.01947975651516476
16,11,161,176,BA,8.250463385305146,1.5524739318726928,6.962640754838956,1.0,0.9375,0.030908559119697893,0.031105550894933512,0.861560720866936,1.1449094431935383,1.0,0.9375,0.01947975651516476
16,12,177,192,AB,9.389582526019973,1.2518781814964992,6.955514515922152,1.0,0.9375,0.0240856059395014,0.025153957841392502,0.764269201168255,0.90526750076044,1.0,0.9375,-1.208900181214693
16,12,177,192,BA,8.02647417131766,1.9072301776132734,5.746614334707459,1.0,0.875,0.030317396616452164,0.03278619209302755,0.9434995803752431,1.2751509652526858,1.0,0.875,-1.208900181214693
32,1,1,32,AB,11.06999563592538,0.549702259206142,10.343428786577494,1.0,0.9375,0.01719393900932409,0.017971621049802555,0.5812978270087897,0.6197811946576386,1.0,0.9375,-1.476678472471317
32,1,1,32,BA,10.151603648837305,0.6938454004944424,8.866750314106177,1.0,0.9375,0.02214156390080471,0.022401304391755018,0.647924484948095,0.8340070065980174,1.0,0.9375,-1.476678472471317
32,2,33,64,AB,10.52292130625064,0.3363342714460314,9.707585110781878,1.0,0.9375,0.017859639653241145,0.017863819376358135,0.6210732265175618,0.6312722601472929,1.0,0.9375,-1.2198108445461884
32,2,33,64,BA,9.770109743012918,0.4635747991038431,8.48777426623569,1.0,0.9375,0.022075696260465127,0.021834712699968957,0.6605905906558612,0.7967818878549914,1.0,0.9375,-1.2198108445461884
32,3,65,96,AB,10.74050761959219,-0.25247369311894785,10.867529643474263,1.0,0.875,0.018062998351214464,0.017596132222609365,0.5216395464275569,0.5830075718966119,1.0,0.875,-3.103507616202406
32,3,65,96,BA,9.673931696336993,1.1445963512619752,7.764022027271857,1.0,0.9375,0.022219548180670325,0.02214404759521149,0.6042179982413799,0.7199393218788781,1.0,0.9375,-3.103507616202406
32,4,97,128,AB,11.023945195197943,0.22565227969752197,10.79829291550042,1.0,0.9375,0.017252463377191146,0.01766657948465942,0.5584857781042998,0.6314222274293226,1.0,0.9375,-3.763551604134026
32,4,97,128,BA,8.959537330986262,1.3447752612915822,7.034741311366394,1.0,0.9375,0.02127461891993654,0.022119052550576383,0.6433608032023375,0.8186807548338779,1.0,0.9375,-3.763551604134026
32,5,129,160,AB,10.95188062335292,-0.05942815151989309,10.876147103493782,1.0,0.9375,0.01763227874389019,0.017485789254515736,0.5212020419733467,0.7296186315320361,1.0,0.9375,-2.7177485742895087
32,5,129,160,BA,9.921242062305112,0.653766844101682,8.158398529204273,1.0,0.9375,0.021584999449687857,0.022375941843723362,0.709975391687327,0.7229294343662862,1.0,0.9375,-2.7177485742895087
32,6,161,192,AB,10.866916131489472,0.32746899837697296,10.283077358261126,1.0,0.9375,0.017183481320613446,0.01795518261563497,0.5333100098355735,0.6001773306014548,1.0,0.9375,-2.290012079134925
32,6,161,192,BA,9.00357940401372,0.5951797674531547,7.993065279126201,1.0,0.9375,0.021467925765055847,0.022225213977872582,0.6147778540397892,0.8767629415565525,1.0,0.9375,-2.290012079134925
