target_id,variable,relation_class,target_value_count,pool_value_count,shared_value_count,target_values,pool_values,route,statecd,source_eu,pool_df,target_df,reference_strength,domain_overlap,parent_generic_abs_log_ratio,domain_cov_relative_frobenius,domain_cov_transport_to_noise,generic_joint_relative_frobenius,generic_joint_transport_to_noise,group_size_ratio_pool_to_target,interpretation_boundary
P::48::482301::B::1972397218290487,MEASYEAR,PARTIAL_OVERLAP,11,12,11,2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024,2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,48,7,1431,422,R5,0.5004104968495603,2.21775316237355,0.9220803589000947,2.2770345237695477,0.9854732610928737,0.8817683785286672,3.3900709219858154,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::48::482301::B::1972397219290487,MANUAL,EXACT_SET_MATCH,6,6,6,6.1|7|8|9|9.2|9.3,6.1|7|8|9|9.2|9.3,LEVEL1,48,7,1749,104,R5,0.1358447488584475,1.3150325738791537,1.0053048981484014,2.491051179799195,2.2029059583036403,1.1530493033334541,16.685714285714287,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::48::482301::B::1972397219290487,REGIONAL_MANUAL,EXACT_SET_MATCH,1,1,1,MANUAL_DB=9.4,MANUAL_DB=9.4,LEVEL1,48,7,1749,104,R5,0.1358447488584475,1.3150325738791537,1.0053048981484014,2.491051179799195,2.2029059583036403,1.1530493033334541,16.685714285714287,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::48::482301::B::1972397219290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,48,7,1749,104,R5,0.1358447488584475,1.3150325738791537,1.0053048981484014,2.491051179799195,2.2029059583036403,1.1530493033334541,16.685714285714287,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::48::482301::B::1972397219290487,MEASYEAR,PARTIAL_OVERLAP,9,12,9,2015|2016|2018|2019|2020|2021|2022|2023|2024,2014|2015|2016|2017|2018|2019|2020|2021|2022|2023|2024|2025,LEVEL1,48,7,1749,104,R5,0.1358447488584475,1.3150325738791537,1.0053048981484014,2.491051179799195,2.2029059583036403,1.1530493033334541,16.685714285714287,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403543290487,MANUAL,PARTIAL_OVERLAP,5,9,5,6|7|8|9.1|9.2,5|5.1|6|7|8|9|9.1|9.2|9.3,LEVEL2,49,11,3416,22,R4,0.038028169014084505,0.27723824899488503,1.0028018471845137,1.5615481331697025,1.0625733807360418,0.5312866903680209,154.34782608695653,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403543290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,6,11,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2,MANUAL_DB=9.4|MANUAL_RMRS=5.0|MANUAL_RMRS=5.1|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL2,49,11,3416,22,R4,0.038028169014084505,0.27723824899488503,1.0028018471845137,1.5615481331697025,1.0625733807360418,0.5312866903680209,154.34782608695653,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403543290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL2,49,11,3416,22,R4,0.038028169014084505,0.27723824899488503,1.0028018471845137,1.5615481331697025,1.0625733807360418,0.5312866903680209,154.34782608695653,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403543290487,MEASYEAR,PARTIAL_OVERLAP,5,12,5,2014|2017|2019|2022|2023,2011|2012|2014|2015|2017|2018|2019|2020|2021|2022|2023|2024,LEVEL2,49,11,3416,22,R4,0.038028169014084505,0.27723824899488503,1.0028018471845137,1.5615481331697025,1.0625733807360418,0.5312866903680209,154.34782608695653,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403544290487,MANUAL,PARTIAL_OVERLAP,5,8,5,6|7|8|9.1|9.2,5.1|6|7|8|9|9.1|9.2|9.3,LEVEL1,49,13,114,16,R3,0.575,0.8815090008432829,0.8116963912731119,1.834454907056219,0.8678758804888973,1.1999898414003365,7.0588235294117645,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403544290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,6,9,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2,MANUAL_DB=9.4|MANUAL_RMRS=5.1|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,49,13,114,16,R3,0.575,0.8815090008432829,0.8116963912731119,1.834454907056219,0.8678758804888973,1.1999898414003365,7.0588235294117645,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403544290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,49,13,114,16,R3,0.575,0.8815090008432829,0.8116963912731119,1.834454907056219,0.8678758804888973,1.1999898414003365,7.0588235294117645,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403544290487,MEASYEAR,PARTIAL_OVERLAP,6,8,5,2014|2015|2017|2019|2022|2023,2012|2014|2017|2019|2020|2022|2023|2024,LEVEL1,49,13,114,16,R3,0.575,0.8815090008432829,0.8116963912731119,1.834454907056219,0.8678758804888973,1.1999898414003365,7.0588235294117645,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403545290487,MANUAL,PARTIAL_OVERLAP,4,8,4,6|7|8|9.1,5.1|6|7|8|9|9.1|9.2|9.3,LEVEL1,49,13,119,11,R3,0.6466666666666667,1.2306846778061116,0.5905380805988211,0.7696340634076371,0.874815939879243,0.8782775713398392,10.416666666666666,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403545290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,5,9,5,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1,MANUAL_DB=9.4|MANUAL_RMRS=5.1|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,49,13,119,11,R3,0.6466666666666667,1.2306846778061116,0.5905380805988211,0.7696340634076371,0.874815939879243,0.8782775713398392,10.416666666666666,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403545290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,49,13,119,11,R3,0.6466666666666667,1.2306846778061116,0.5905380805988211,0.7696340634076371,0.874815939879243,0.8782775713398392,10.416666666666666,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403545290487,MEASYEAR,PARTIAL_OVERLAP,4,9,4,2014|2017|2019|2022,2012|2014|2015|2017|2019|2020|2022|2023|2024,LEVEL1,49,13,119,11,R3,0.6466666666666667,1.2306846778061116,0.5905380805988211,0.7696340634076371,0.874815939879243,0.8782775713398392,10.416666666666666,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403546290487,MANUAL,PARTIAL_OVERLAP,5,8,5,6|7|8|9.1|9.3,5.1|6|7|8|9|9.1|9.2|9.3,LEVEL1,49,13,111,19,R4,0.6641025641025642,0.19505451383352523,0.6375676542865717,1.0017624875559905,0.3452539791911831,0.35348238569032153,5.85,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403546290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,6,9,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.3,MANUAL_DB=9.4|MANUAL_RMRS=5.1|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,49,13,111,19,R4,0.6641025641025642,0.19505451383352523,0.6375676542865717,1.0017624875559905,0.3452539791911831,0.35348238569032153,5.85,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403546290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,49,13,111,19,R4,0.6641025641025642,0.19505451383352523,0.6375676542865717,1.0017624875559905,0.3452539791911831,0.35348238569032153,5.85,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403546290487,MEASYEAR,PARTIAL_OVERLAP,5,9,5,2014|2017|2019|2022|2024,2012|2014|2015|2017|2019|2020|2022|2023|2024,LEVEL1,49,13,111,19,R4,0.6641025641025642,0.19505451383352523,0.6375676542865717,1.0017624875559905,0.3452539791911831,0.35348238569032153,5.85,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403547290487,MANUAL,PARTIAL_OVERLAP,6,7,5,6|7|8|9|9.1|9.2,5.1|6|7|8|9.1|9.2|9.3,LEVEL1,49,13,116,14,R3,0.5956284153005464,0.24189338234235733,0.5746550518637816,0.7935838018480543,0.5769934713222882,1.0865125347207731,8.133333333333333,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403547290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,7,8,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2,MANUAL_DB=9.4|MANUAL_RMRS=5.1|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,49,13,116,14,R3,0.5956284153005464,0.24189338234235733,0.5746550518637816,0.7935838018480543,0.5769934713222882,1.0865125347207731,8.133333333333333,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403547290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,49,13,116,14,R3,0.5956284153005464,0.24189338234235733,0.5746550518637816,0.7935838018480543,0.5769934713222882,1.0865125347207731,8.133333333333333,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403547290487,MEASYEAR,PARTIAL_OVERLAP,6,8,5,2014|2017|2019|2020|2022|2023,2012|2014|2015|2017|2019|2022|2023|2024,LEVEL1,49,13,116,14,R3,0.5956284153005464,0.24189338234235733,0.5746550518637816,0.7935838018480543,0.5769934713222882,1.0865125347207731,8.133333333333333,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403548290487,MANUAL,PARTIAL_OVERLAP,6,7,5,5.1|6|7|8|9.1|9.3,6|7|8|9|9.1|9.2|9.3,LEVEL1,49,13,99,31,R4,0.5125,0.6257460159360689,0.9677563659279502,1.3361693516606645,3.0592996341168988,4.36354124156857,3.28125,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403548290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,7,8,6,MANUAL_DB=9.4|MANUAL_RMRS=5.1|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.3,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,49,13,99,31,R4,0.5125,0.6257460159360689,0.9677563659279502,1.3361693516606645,3.0592996341168988,4.36354124156857,3.28125,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403548290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,49,13,99,31,R4,0.5125,0.6257460159360689,0.9677563659279502,1.3361693516606645,3.0592996341168988,4.36354124156857,3.28125,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403548290487,MEASYEAR,PARTIAL_OVERLAP,6,8,5,2012|2014|2017|2019|2022|2024,2014|2015|2017|2019|2020|2022|2023|2024,LEVEL1,49,13,99,31,R4,0.5125,0.6257460159360689,0.9677563659279502,1.3361693516606645,3.0592996341168988,4.36354124156857,3.28125,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403549290487,MANUAL,PARTIAL_OVERLAP,4,8,4,6|7|8|9.1,5.1|6|7|8|9|9.1|9.2|9.3,LEVEL1,49,13,103,27,R4,0.6579292267365662,nan,0.621954193252959,1.4954490410832335,inf,nan,3.892857142857143,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403549290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,5,9,5,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1,MANUAL_DB=9.4|MANUAL_RMRS=5.1|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,49,13,103,27,R4,0.6579292267365662,nan,0.621954193252959,1.4954490410832335,inf,nan,3.892857142857143,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403549290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,2,1|2,LEVEL1,49,13,103,27,R4,0.6579292267365662,nan,0.621954193252959,1.4954490410832335,inf,nan,3.892857142857143,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403549290487,MEASYEAR,PARTIAL_OVERLAP,4,9,4,2014|2017|2019|2022,2012|2014|2015|2017|2019|2020|2022|2023|2024,LEVEL1,49,13,103,27,R4,0.6579292267365662,nan,0.621954193252959,1.4954490410832335,inf,nan,3.892857142857143,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403550290487,MANUAL,PARTIAL_OVERLAP,4,8,4,6|7|9.1|9.2,5.1|6|7|8|9|9.1|9.2|9.3,LEVEL1,49,13,118,12,R3,0.6774193548387097,0.5091679325731945,0.5630963659308185,0.7453319377493259,0.9279961376525004,0.7253476403950094,9.538461538461538,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403550290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,5,9,5,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2,MANUAL_DB=9.4|MANUAL_RMRS=5.1|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,49,13,118,12,R3,0.6774193548387097,0.5091679325731945,0.5630963659308185,0.7453319377493259,0.9279961376525004,0.7253476403950094,9.538461538461538,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403550290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,49,13,118,12,R3,0.6774193548387097,0.5091679325731945,0.5630963659308185,0.7453319377493259,0.9279961376525004,0.7253476403950094,9.538461538461538,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403550290487,MEASYEAR,PARTIAL_OVERLAP,4,9,4,2014|2017|2022|2023,2012|2014|2015|2017|2019|2020|2022|2023|2024,LEVEL1,49,13,118,12,R3,0.6774193548387097,0.5091679325731945,0.5630963659308185,0.7453319377493259,0.9279961376525004,0.7253476403950094,9.538461538461538,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403551290487,MANUAL,PARTIAL_OVERLAP,4,7,4,6|8|9.1|9.2,6|7|8|9|9.1|9.2|9.3,LEVEL1,49,15,176,5,R2,0.20555555555555555,2.1539698709449437,1.0353488137068187,nan,0.9836536027664937,nan,30.0,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403551290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,5,8,5,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,49,15,176,5,R2,0.20555555555555555,2.1539698709449437,1.0353488137068187,nan,0.9836536027664937,nan,30.0,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403551290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,49,15,176,5,R2,0.20555555555555555,2.1539698709449437,1.0353488137068187,nan,0.9836536027664937,nan,30.0,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403551290487,MEASYEAR,PARTIAL_OVERLAP,4,7,4,2014|2019|2022|2023,2014|2017|2019|2021|2022|2023|2024,LEVEL1,49,15,176,5,R2,0.20555555555555555,2.1539698709449437,1.0353488137068187,nan,0.9836536027664937,nan,30.0,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403552290487,MANUAL,PARTIAL_OVERLAP,6,6,5,6|7|8|9.1|9.2|9.3,6|7|8|9|9.1|9.2,LEVEL1,49,15,169,12,R3,0.529568697198755,1.4331875017968458,0.7780796106728778,0.9224956021400499,0.8488900280824384,0.7305222946437124,13.307692307692308,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403552290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,7,7,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2,LEVEL1,49,15,169,12,R3,0.529568697198755,1.4331875017968458,0.7780796106728778,0.9224956021400499,0.8488900280824384,0.7305222946437124,13.307692307692308,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403552290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,49,15,169,12,R3,0.529568697198755,1.4331875017968458,0.7780796106728778,0.9224956021400499,0.8488900280824384,0.7305222946437124,13.307692307692308,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403552290487,MEASYEAR,PARTIAL_OVERLAP,6,6,5,2014|2017|2019|2022|2023|2024,2014|2017|2019|2021|2022|2023,LEVEL1,49,15,169,12,R3,0.529568697198755,1.4331875017968458,0.7780796106728778,0.9224956021400499,0.8488900280824384,0.7305222946437124,13.307692307692308,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403553290487,MANUAL,PARTIAL_OVERLAP,4,7,4,6|7|8|9.1,6|7|8|9|9.1|9.2|9.3,LEVEL1,49,15,65,116,R5,0.5819397993311036,nan,0.8634167610737644,2.4498139050115206,inf,nan,0.5897435897435898,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403553290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,5,8,5,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,49,15,65,116,R5,0.5819397993311036,nan,0.8634167610737644,2.4498139050115206,inf,nan,0.5897435897435898,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403553290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,2,1|2,LEVEL1,49,15,65,116,R5,0.5819397993311036,nan,0.8634167610737644,2.4498139050115206,inf,nan,0.5897435897435898,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403553290487,MEASYEAR,PARTIAL_OVERLAP,4,7,4,2014|2017|2019|2022,2014|2017|2019|2021|2022|2023|2024,LEVEL1,49,15,65,116,R5,0.5819397993311036,nan,0.8634167610737644,2.4498139050115206,inf,nan,0.5897435897435898,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403554290487,MANUAL,PARTIAL_OVERLAP,6,6,5,6|7|8|9|9.1|9.2,6|7|8|9.1|9.2|9.3,LEVEL1,49,15,142,39,R4,0.7051369863013698,1.590138386916288,0.5894791428582747,0.8253685229715912,0.8915989613754569,1.280254544482471,3.65,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403554290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,7,7,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,49,15,142,39,R4,0.7051369863013698,1.590138386916288,0.5894791428582747,0.8253685229715912,0.8915989613754569,1.280254544482471,3.65,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403554290487,SAMP_METHOD_CD,PARTIAL_OVERLAP,1,2,1,1,1|2,LEVEL1,49,15,142,39,R4,0.7051369863013698,1.590138386916288,0.5894791428582747,0.8253685229715912,0.8915989613754569,1.280254544482471,3.65,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403554290487,MEASYEAR,PARTIAL_OVERLAP,6,6,5,2014|2017|2019|2021|2022|2023,2014|2017|2019|2022|2023|2024,LEVEL1,49,15,142,39,R4,0.7051369863013698,1.590138386916288,0.5894791428582747,0.8253685229715912,0.8915989613754569,1.280254544482471,3.65,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403555290487,MANUAL,PARTIAL_OVERLAP,4,7,4,6|7|8|9.1,6|7|8|9|9.1|9.2|9.3,LEVEL1,49,15,172,9,R3,0.6761363636363636,nan,0.614769630162919,0.7141545658042369,inf,nan,17.6,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403555290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,5,8,5,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2|MANUAL_RMRS=9.3,LEVEL1,49,15,172,9,R3,0.6761363636363636,nan,0.614769630162919,0.7141545658042369,inf,nan,17.6,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403555290487,SAMP_METHOD_CD,EXACT_SET_MATCH,2,2,2,1|2,1|2,LEVEL1,49,15,172,9,R3,0.6761363636363636,nan,0.614769630162919,0.7141545658042369,inf,nan,17.6,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403555290487,MEASYEAR,PARTIAL_OVERLAP,4,7,4,2014|2017|2019|2022,2014|2017|2019|2021|2022|2023|2024,LEVEL1,49,15,172,9,R3,0.6761363636363636,nan,0.614769630162919,0.7141545658042369,inf,nan,17.6,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403556290487,MANUAL,PARTIAL_OVERLAP,5,7,5,6|7|8|9.1|9.2,5.1|6|7|8|9|9.1|9.2,LEVEL1,49,17,187,35,R4,0.5435672514619883,1.6709033771377468,0.7397461769649734,1.1518587779234517,0.9468162115070501,1.275727919321094,5.277777777777778,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
P::49::492201::A::1882403556290487,REGIONAL_MANUAL,PARTIAL_OVERLAP,6,9,6,MANUAL_DB=9.4|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=8.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2,MANUAL_DB=9.4|MANUAL_RMRS=5.1|MANUAL_RMRS=6.0|MANUAL_RMRS=7.0|MANUAL_RMRS=7.01|MANUAL_RMRS=8.0|MANUAL_RMRS=9.0|MANUAL_RMRS=9.1|MANUAL_RMRS=9.2,LEVEL1,49,17,187,35,R4,0.5435672514619883,1.6709033771377468,0.7397461769649734,1.1518587779234517,0.9468162115070501,1.275727919321094,5.277777777777778,DESCRIPTIVE_ONLY_CONFOUNDING_NOT_FILTER_EVIDENCE
