analysis_species_id,analysis_species_name,fia_state_code,fia_state_ab,fia_state_name,wcvp_area_code_l3,wcvp_area_name,state_identity_mapping_type,wcvp_level3_rows,confirmed_current_native_rows,explicit_introduced_rows,native_historical_extinct_rows,native_location_doubtful_rows,state_evidence_class,qualifying_tree_rows,qualifying_tree_rows_fold_A,qualifying_tree_rows_fold_B,positive_primary_plots,positive_primary_plots_fold_A,positive_primary_plots_fold_B,confirmed_native_CONUS,core_eligibility_status,status_inference_from_alias
381647,Abies balsamea,42,PA,Pennsylvania,PEN,Pennsylvania,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,44,RI,Rhode Island,RHO,Rhode I.,AUTHORIZED_EXPLICIT_ALIAS,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,45,SC,South Carolina,SCA,South Carolina,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,46,SD,South Dakota,SDA,South Dakota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,47,TN,Tennessee,TEN,Tennessee,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,48,TX,Texas,TEX,Texas,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,49,UT,Utah,UTA,Utah,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,50,VT,Vermont,VER,Vermont,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,2093,900,1193,236,111,125,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,51,VA,Virginia,VRG,Virginia,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,53,WA,Washington,WAS,Washington,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,54,WV,West Virginia,WVA,West Virginia,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,2,0,2,1,0,1,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,55,WI,Wisconsin,WIS,Wisconsin,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,6176,2992,3184,1219,609,610,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381647,Abies balsamea,56,WY,Wyoming,WYO,Wyoming,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,1,AL,Alabama,ALA,Alabama,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,4,AZ,Arizona,ARI,Arizona,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,245,84,161,44,15,29,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,5,AR,Arkansas,ARK,Arkansas,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,6,CA,California,CAL,California,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,8211,4227,3984,735,378,357,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,8,CO,Colorado,COL,Colorado,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,698,411,287,96,57,39,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,9,CT,Connecticut,CNT,Connecticut,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,10,DE,Delaware,DEL,Delaware,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,12,FL,Florida,FLA,Florida,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,13,GA,Georgia,GEO,Georgia,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,16,ID,Idaho,IDA,Idaho,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,17,IL,Illinois,ILL,Illinois,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,18,IN,Indiana,INI,Indiana,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,19,IA,Iowa,IOW,Iowa,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,20,KS,Kansas,KAN,Kansas,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,21,KY,Kentucky,KTY,Kentucky,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,22,LA,Louisiana,LOU,Louisiana,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,23,ME,Maine,MAI,Maine,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,24,MD,Maryland,MRY,Maryland,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,25,MA,Massachusetts,MAS,Massachusetts,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,26,MI,Michigan,MIC,Michigan,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,15,14,1,4,3,1,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,27,MN,Minnesota,MIN,Minnesota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,28,MS,Mississippi,MSI,Mississippi,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,29,MO,Missouri,MSO,Missouri,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,30,MT,Montana,MNT,Montana,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,31,NE,Nebraska,NEB,Nebraska,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,32,NV,Nevada,NEV,Nevada,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,389,172,217,43,22,21,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,33,NH,New Hampshire,NWH,New Hampshire,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,34,NJ,New Jersey,NWJ,New Jersey,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,35,NM,New Mexico,NWM,New Mexico,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,849,439,410,127,66,61,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,36,NY,New York,NWY,New York,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,5,0,5,1,0,1,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,37,NC,North Carolina,NCA,North Carolina,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,38,ND,North Dakota,NDA,North Dakota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,39,OH,Ohio,OHI,Ohio,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,40,OK,Oklahoma,OKL,Oklahoma,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,41,OR,Oregon,ORE,Oregon,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,6673,3263,3410,662,338,324,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,42,PA,Pennsylvania,PEN,Pennsylvania,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,1,0,1,1,0,1,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,44,RI,Rhode Island,RHO,Rhode I.,AUTHORIZED_EXPLICIT_ALIAS,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,45,SC,South Carolina,SCA,South Carolina,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,46,SD,South Dakota,SDA,South Dakota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,47,TN,Tennessee,TEN,Tennessee,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,48,TX,Texas,TEX,Texas,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,49,UT,Utah,UTA,Utah,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,750,385,365,95,48,47,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,50,VT,Vermont,VER,Vermont,EXACT_FULL_STATE_NAME,1,0,1,0,0,EXPLICIT_INTRODUCED,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,51,VA,Virginia,VRG,Virginia,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,53,WA,Washington,WAS,Washington,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,12,0,12,1,0,1,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,54,WV,West Virginia,WVA,West Virginia,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,55,WI,Wisconsin,WIS,Wisconsin,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381713,Abies concolor,56,WY,Wyoming,WYO,Wyoming,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,1,AL,Alabama,ALA,Alabama,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,4,AZ,Arizona,ARI,Arizona,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,5,AR,Arkansas,ARK,Arkansas,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,6,CA,California,CAL,California,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,8,CO,Colorado,COL,Colorado,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,9,CT,Connecticut,CNT,Connecticut,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,10,DE,Delaware,DEL,Delaware,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,12,FL,Florida,FLA,Florida,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,13,GA,Georgia,GEO,Georgia,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,16,ID,Idaho,IDA,Idaho,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,17,IL,Illinois,ILL,Illinois,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,18,IN,Indiana,INI,Indiana,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,19,IA,Iowa,IOW,Iowa,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,20,KS,Kansas,KAN,Kansas,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,21,KY,Kentucky,KTY,Kentucky,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,22,LA,Louisiana,LOU,Louisiana,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,23,ME,Maine,MAI,Maine,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,24,MD,Maryland,MRY,Maryland,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,25,MA,Massachusetts,MAS,Massachusetts,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,26,MI,Michigan,MIC,Michigan,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,27,MN,Minnesota,MIN,Minnesota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,28,MS,Mississippi,MSI,Mississippi,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,29,MO,Missouri,MSO,Missouri,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,30,MT,Montana,MNT,Montana,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,31,NE,Nebraska,NEB,Nebraska,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,32,NV,Nevada,NEV,Nevada,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,33,NH,New Hampshire,NWH,New Hampshire,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,34,NJ,New Jersey,NWJ,New Jersey,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,35,NM,New Mexico,NWM,New Mexico,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,36,NY,New York,NWY,New York,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,2,0,2,1,0,1,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,37,NC,North Carolina,NCA,North Carolina,EXACT_FULL_STATE_NAME,1,1,0,0,0,CONFIRMED_CURRENT_NATIVE,42,23,19,6,4,2,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,38,ND,North Dakota,NDA,North Dakota,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,39,OH,Ohio,OHI,Ohio,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,40,OK,Oklahoma,OKL,Oklahoma,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,41,OR,Oregon,ORE,Oregon,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,42,PA,Pennsylvania,PEN,Pennsylvania,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,44,RI,Rhode Island,RHO,Rhode I.,AUTHORIZED_EXPLICIT_ALIAS,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
381792,Abies fraseri,45,SC,South Carolina,SCA,South Carolina,EXACT_FULL_STATE_NAME,0,0,0,0,0,NO_CONFIRMED_NATIVE_OR_INTRODUCED_ROW,0,0,0,0,0,0,TRUE,CORE_ELIGIBLE_CONFIRMED_NATIVE_CONUS,0
